doc_id,document,top_k,category,input_data,answer,python_output,yaml_output
38cc89399dd6f5aaab1654f27ab3c9eeade12a36,"document : Exploiting temporal information for 3D human pose estimation In this work , we address the problem of 3D human pose estimation from a sequence of 2D human poses . Although the recent success of deep networks has led many state - of - the - art methods for 3D pose estimation to train deep networks end - to - end to predict from images directly , the top - performing approaches have shown the effectiveness of dividing the task of 3D pose estimation into two steps : using a state - of - the - art 2D pose estimator to estimate the 2D pose from images and then mapping them into 3D space .",1,"['Task', 'Method']","document : Exploiting temporal information for 3D human pose estimation In this work , we address the problem of 3D human pose estimation from a sequence of 2D human poses . Although the recent success of deep networks has led many state - of - the - art methods for 3D pose estimation to train deep networks end - to - end to predict from images directly , the top - performing approaches have shown the effectiveness of dividing the task of 3D pose estimation into two steps : using a state - of - the - art 2D pose estimator to estimate the 2D pose from images and then mapping them into 3D space .","{'Task': ['3D human pose estimation', '3D pose'], 'Method': ['deep networks', '2D pose estimator']}","{'Task': ['3D human pose estimation', 'dividing the task of 3D pose estimation into two steps'],
 'Method': ['using a state-of-the-art 2D pose estimator', 'estimating the 2D pose from images', 'mapping them into 3D space']}","tasks:
- name: 3D human pose estimation
  sub_tasks:
  - name: estimating 2D pose from images
  - name: mapping 2D poses to 3D space

methods:
- name: using a state-of-the-art 2D pose estimator
- name: dividing the task into two steps
- name: training deep networks end-to-end to predict from images directly
- name: using a state-of-the-art 2D pose estimator and mapping 2D poses to 3D space"
38e2f851b705faa0d0a698ed9885bd6834440073,"Probabilistic Model - Agnostic Meta - Learning section : Abstract Meta - learning for few - shot learning entails acquiring a prior over previous tasks and experiences , such that new tasks be learned from small amounts of data .",1,"['Task', 'Method']","Probabilistic Model - Agnostic Meta - Learning section : Abstract Meta - learning for few - shot learning entails acquiring a prior over previous tasks and experiences , such that new tasks be learned from small amounts of data .","{'Task': ['few - shot learning'], 'Method': ['Meta - learning', 'Probabilistic Model - Agnostic Meta - Learning']}","Based on the given document, here's the Python dictionary with task and method entities:

```python
{'Task': ['few-shot learning'], 'Method': ['abstract meta-learning', 'acquiring a prior over previous tasks and experiences']}
```

These entities reflect the tasks (few-shot learning) and methods (abstract meta-learning, acquiring a prior over previous tasks and experiences) mentioned in the document.","```yaml
- Task: Few-shot Learning
  Method: Abstract Meta-learning
  Method: Acquiring a prior over previous tasks and experiences
  Method: Learning new tasks from small amounts of data
```"
3aa21de1a7c97e0458e10ed5730ce160bb436caa,"document : Pixel2Mesh : Generating 3D Mesh Models from Single RGB Images We propose an end - to - end deep learning architecture that produces a 3D shape in triangular mesh from a single color image . Limited by the nature of deep neural network , previous methods usually represent a 3D shape in volume or point cloud , and it is non - trivial to convert them to the more ready - to - use mesh model .",1,"['Task', 'Method']","document : Pixel2Mesh : Generating 3D Mesh Models from Single RGB Images We propose an end - to - end deep learning architecture that produces a 3D shape in triangular mesh from a single color image . Limited by the nature of deep neural network , previous methods usually represent a 3D shape in volume or point cloud , and it is non - trivial to convert them to the more ready - to - use mesh model .","{'Task': [], 'Method': ['Pixel2Mesh', '3D Mesh Models', 'end deep learning architecture', 'mesh model', 'deep neural network']}","{'Task': ['Generating 3D Mesh Models', 'Producing a 3D shape'], 'Method': ['End-to-end deep learning architecture', 'Limited methods (representing a 3D shape in volume or point cloud)', 'Converting volume or point cloud to mesh model']}","task:
- Generating 3D mesh models from single RGB images

method:
- Proposing an end-to-end deep learning architecture
- Producing a 3D shape in triangular mesh from a single color image
- Representing a 3D shape in volume or point cloud (previous methods)
- Converting volume or point cloud to mesh model (non-trivial)"
3acc07f7f8951617276cf99483ed02aeb0a6eeac,"document : Curriculum Domain Adaptation for Semantic Segmentation of Urban Scenes During the last half decade , convolutional neural networks ( CNNs ) have triumphed over semantic segmentation , which is a core task of various emerging industrial applications such as autonomous driving and medical imaging . However , to train CNNs requires a huge amount of data , which is difficult to collect and laborious to annotate .",1,"['Task', 'Method']","document : Curriculum Domain Adaptation for Semantic Segmentation of Urban Scenes During the last half decade , convolutional neural networks ( CNNs ) have triumphed over semantic segmentation , which is a core task of various emerging industrial applications such as autonomous driving and medical imaging . However , to train CNNs requires a huge amount of data , which is difficult to collect and laborious to annotate .","{'Task': ['semantic segmentation', 'autonomous driving', 'medical imaging', 'industrial applications', 'Semantic Segmentation of Urban Scenes'], 'Method': ['convolutional neural networks', 'CNNs', 'Curriculum Domain Adaptation']}","{'Task': ['semantic segmentation', 'autonomous driving', 'medical imaging'], 'Method': ['convolutional neural networks (CNNs)']}","task:
- semantic segmentation
- autonomous driving
- medical imaging

method:
- convolutional neural networks (CNNs)"
3ca3993b1f3536b15112f759067f62e999c5d38f,"BB8 : A Scalable , Accurate , Robust to Partial Occlusion Method for Predicting the 3D Poses of Challenging Objects without Using Depth section : Abstract",1,"['Task', 'Method']","BB8 : A Scalable , Accurate , Robust to Partial Occlusion Method for Predicting the 3D Poses of Challenging Objects without Using Depth section : Abstract","{'Task': ['Predicting the 3D Poses of Challenging Objects'], 'Method': ['Partial Occlusion Method', 'BB8']}","{'Task': ['Predicting the 3D Poses of Challenging Objects'], 'Method': ['BB8: A Scalable, Accurate, Robust to Partial Occlusion Method']}","task: Object Poses Prediction
method: BB8: A Scalable, Accurate, Robust to Partial Occlusion Method

tasks:
- Object Poses Prediction

methods:
- BB8: A Scalable, Accurate, Robust to Partial Occlusion Method"
3cf31ecb2724b5088783d7c96a5fc0d5604cbf41,"document : Simple and Accurate Dependency Parsing Using Bidirectional LSTM Feature Representations We present a simple and effective scheme for dependency parsing which is based on bidirectional - LSTMs ( BiLSTMs ) . Each sentence token is associated with a BiLSTM vector representing the token in its sentential context , and feature vectors are constructed by concatenating a few BiLSTM vectors .",1,"['Task', 'Method']","document : Simple and Accurate Dependency Parsing Using Bidirectional LSTM Feature Representations We present a simple and effective scheme for dependency parsing which is based on bidirectional - LSTMs ( BiLSTMs ) . Each sentence token is associated with a BiLSTM vector representing the token in its sentential context , and feature vectors are constructed by concatenating a few BiLSTM vectors .","{'Task': ['Dependency Parsing', 'dependency parsing'], 'Method': ['Bidirectional LSTM Feature Representations', 'BiLSTMs', 'bidirectional - LSTMs']}","{'Task': ['dependency parsing'], 'Method': ['bidirectional-LSTM (BiLSTM)', 'scheme based on bidirectional-LSTMs (BiLSTMs)', 'each sentence token is associated with a BiLSTM vector', 'constructing feature vectors by concatenating a few BiLSTM vectors']}","task: Dependency Parsing
method: Bidirectional Long Short-Term Memory (BiLSTM) Feature Representations"
3daa086acd367dc971a2dc1382caba2031294233,"Holistic , Instance - level Human Parsing section : Abstract Object parsing - the task of decomposing an object into its semantic parts - has traditionally been formulated as a category - level segmentation problem .",1,"['Task', 'Method']","Holistic , Instance - level Human Parsing section : Abstract Object parsing - the task of decomposing an object into its semantic parts - has traditionally been formulated as a category - level segmentation problem .","{'Task': ['category - level segmentation problem', 'Holistic , Instance - level Human Parsing', 'decomposing an object', 'Object parsing'], 'Method': []}","{'Task': ['Abstract Object parsing', 'category-level segmentation'], 'Method': ['instance-level Human Parsing', 'semantic parts decomposition']}","```yaml
Tasks:
- Abstract Object Parsing
  - Type: Decomposition
  - Level: Instance-level, Holistic
  - Description: Decomposing an object into its semantic parts
  - Formulation: Category-level segmentation problem

Methods:
- Object Parsing
  - Type: Abstraction
  - Description: Decomposing an object into its semantic parts
  - Level: Instance-level, Holistic
```"
408e8eecc14c5cc60bbdfc486ba7a7fc97031788,Discriminative Unsupervised Feature Learning with Convolutional Neural Networks Current methods for training convolutional neural networks depend on large amounts of labeled samples for supervised training . In this paper we present an approach for training a convolutional neural network using only unlabeled data . We train the network to discriminate between a set of surrogate classes .,1,"['Task', 'Method']",Discriminative Unsupervised Feature Learning with Convolutional Neural Networks Current methods for training convolutional neural networks depend on large amounts of labeled samples for supervised training . In this paper we present an approach for training a convolutional neural network using only unlabeled data . We train the network to discriminate between a set of surrogate classes .,"{'Task': ['supervised training'], 'Method': ['network', 'convolutional neural networks', 'Discriminative Unsupervised Feature Learning with Convolutional Neural Networks']}","{'Task': ['training a convolutional neural network', 'discriminating between a set of surrogate classes'], 'Method': ['using only unlabeled data', 'unsupervised training with convolutional neural networks']}","task: Unsupervised Feature Learning
method: Discriminative Training with Convolutional Neural Networks
task: Training a Convolutional Neural Network
method: Using only Unlabeled Data
task: Surrogate Classes Discrimination
method: Training a Convolutional Neural Network"
4365eb43a635bc6431dfaf3af1f7bf7bf55522cc,"document : CoupleNet : Coupling Global Structure with Local Parts for Object Detection The region - based Convolutional Neural Network ( CNN ) detectors such as Faster R - CNN or R - FCN have already shown promising results for object detection by combining the region proposal subnetwork and the classification subnetwork together . Although R - FCN has achieved higher detection speed while keeping the detection performance , the global structure information is ignored by the position - sensitive score maps .",1,"['Task', 'Method']","document : CoupleNet : Coupling Global Structure with Local Parts for Object Detection The region - based Convolutional Neural Network ( CNN ) detectors such as Faster R - CNN or R - FCN have already shown promising results for object detection by combining the region proposal subnetwork and the classification subnetwork together . Although R - FCN has achieved higher detection speed while keeping the detection performance , the global structure information is ignored by the position - sensitive score maps .","{'Task': ['Object Detection', 'detection', 'object detection'], 'Method': ['region proposal subnetwork', 'CNN', 'CoupleNet', 'classification subnetwork', 'R - FCN', 'Convolutional Neural Network']}","{'Task': ['object detection'], 'Method': ['region-based Convolutional Neural Network (CNN)', 'Faster R-CNN', 'R-FCN']}","task: Object Detection
methods:
- Region-based Convolutional Neural Network (CNN)
- Faster R-CNN
- R-FCN"
436b07bebaa1d1f05ef85415e10374048d25334d,OUTRAGEOUSLY LARGE NEURAL NETWORKS : THE SPARSELY - GATED MIXTURE - OF - EXPERTS LAYER section : ABSTRACT,1,"['Task', 'Method']",OUTRAGEOUSLY LARGE NEURAL NETWORKS : THE SPARSELY - GATED MIXTURE - OF - EXPERTS LAYER section : ABSTRACT,"{'Task': [], 'Method': ['OUTRAGEOUSLY LARGE NEURAL NETWORKS', 'SPARSELY - GATED MIXTURE - OF - EXPERTS LAYER']}","Based on the given document title and abstract, here's the Python dictionary with task and method entities:

```python
{'Task': ['OUTRAGEOUSLY LARGE NEURAL NETWORKS'], 'Method': ['SPARSELY-GATED MIXTURE-OF-EXPERTS LAYER']}
```

This dictionary indicates that the task is related to ""OUTRAGEOUSLY LARGE NEURAL NETWORKS"" and the method used is ""SPARSELY-GATED MIXTURE-OF-EXPERTS LAYER"".","tasks:
- Training large neural networks

methods:
- Sparsely-gated Mixture-of-Experts layer
  - Sparse gating
  - Mixture-of-Experts architecture"
44078d0daed8b13114cffb15b368acc467f96351,"document : Triplet Probabilistic Embedding for Face Verification and Clustering Despite significant progress made over the past twenty five years , unconstrained face verification remains a challenging problem . This paper proposes an approach that couples a deep CNN - based approach with a low - dimensional discriminative embedding step , learned using triplet probability constraints to address the unconstrained face verification problem .",1,"['Task', 'Method']","document : Triplet Probabilistic Embedding for Face Verification and Clustering Despite significant progress made over the past twenty five years , unconstrained face verification remains a challenging problem . This paper proposes an approach that couples a deep CNN - based approach with a low - dimensional discriminative embedding step , learned using triplet probability constraints to address the unconstrained face verification problem .","{'Task': ['Face Verification', 'Clustering', 'unconstrained face verification problem', 'unconstrained face verification'], 'Method': ['Triplet Probabilistic Embedding', 'CNN', 'low - dimensional discriminative embedding step']}","{'Task': ['unconstrained face verification'], 'Method': ['deep CNN-based approach', 'low-dimensional discriminative embedding step', 'triplet probability constraints']}","task: Face Verification and Clustering
methods:
- Deep CNN-based approach
- Low-dimensional discriminative embedding step
- Triplet Probability Constraints"
45429c281e30f9e87ebcd1ae42e0656d2ead24d1,"document : High - Resolution Image Synthesis and Semantic Manipulation with Conditional GANs We present a new method for synthesizing high - resolution photo - realistic images from semantic label maps using conditional generative adversarial networks ( conditional GANs ) . Conditional GANs have enabled a variety of applications , but the results are often limited to low - resolution and still far from realistic .",1,"['Task', 'Method']","document : High - Resolution Image Synthesis and Semantic Manipulation with Conditional GANs We present a new method for synthesizing high - resolution photo - realistic images from semantic label maps using conditional generative adversarial networks ( conditional GANs ) . Conditional GANs have enabled a variety of applications , but the results are often limited to low - resolution and still far from realistic .","{'Task': ['semantic label maps', 'synthesizing high - resolution photo - realistic images', 'High - Resolution Image Synthesis', 'Semantic Manipulation'], 'Method': ['Conditional GANs', 'conditional GANs', 'conditional generative adversarial networks']}","{'Task': ['High-Resolution Image Synthesis', 'Semantic Manipulation'], 'Method': ['Conditional Generative Adversarial Networks (conditional GANs)']}","task: High-Resolution Image Synthesis from Semantic Label Maps
method: Conditional Generative Adversarial Networks (Conditional GANs)"
455da02e5048dffb51fb6ab5eb8aeca5926c9d9a,"document : Spatial Pyramid Pooling in Deep Convolutional Networks for Visual Recognition Existing deep convolutional neural networks ( CNNs ) require a fixed - size ( , 224 224 ) input image . This requirement is “ artificial ” and may reduce the recognition accuracy for the images or sub - images of an arbitrary size / scale .",1,"['Task', 'Method']","document : Spatial Pyramid Pooling in Deep Convolutional Networks for Visual Recognition Existing deep convolutional neural networks ( CNNs ) require a fixed - size ( , 224 224 ) input image . This requirement is “ artificial ” and may reduce the recognition accuracy for the images or sub - images of an arbitrary size / scale .","{'Task': ['Visual Recognition'], 'Method': ['Deep Convolutional Networks', 'deep convolutional neural networks', 'Spatial Pyramid Pooling', 'CNNs']}","Based on the given document, the following entities reflecting the tasks and methods can be identified:

{'Task': ['Visual Recognition'], 'Method': ['Spatial Pyramid Pooling']}","task: Visual Recognition
method: [Spatial Pyramid Pooling, Deep Convolutional Neural Networks (CNNs)]"
