context,question,answer,input_data,raw_zs_free_form_result,zs_free_form_result,raw_zs_bolding_result,zs_bolding_result,raw_zs_italicizing_result,zs_italicizing_result,raw_zs_brackets_result,zs_brackets_result,raw_zs_parenthesis_result,zs_parenthesis_result,raw_zs_placeholder_result,zs_placeholder_result,raw_zs_quoting_result,zs_quoting_result
enchanted-wreath,"the walk took some time , for it was very dark , and her shoes often stuck in the mud , but she was brave as well as beautiful and never thought of turning back merely because the path was both difficult and unpleasant . at last , with her dress torn by brambles that she could not see , and her fact scratched by the twigs on the trees , she reached the spot where she and her father had been cutting in the morning , and found the axe in the place he had left it . to her surprise , three little doves were sitting on the handle , all of them looking very sad .",very sad .,how did the three little doves look when the man's daughter saw them on the axe ?,GEM-FairytaleQA-test-849,how did the three little doves look when the man's daughter saw them on the axe ?,"[""how did the three little doves look when the man's daughter saw them on the axe ?""]",local,character,explicit,"Content: the walk took some time , for it was very dark , and her shoes often stuck in the mud , but she was brave as well as beautiful and never thought of turning back merely because the path was both difficult and unpleasant . at last , with her dress torn by brambles that she could not see , and her fact scratched by the twigs on the trees , she reached the spot where she and her father had been cutting in the morning , and found the axe in the place he had left it . to her surprise , three little doves were sitting on the handle , all of them looking very sad .

Question: how did the three little doves look when the man's daughter saw them on the axe ?",The three little doves looked very sad when the man's daughter saw them on the axe. <ANSWER> </ANSWER>,,**The three little doves looked very sad.**,T,*very sad*,v,The three little doves looked very sad. [[very sad]],v,The three little doves looked very sad. ((sad)),s,So the answer is: they were looking very sad.,t,"""""""""very sad""""""""",""""
alleleiraugh-or-the-many-furred-creature,"there was once upon a time a king who had a wife with golden hair , and she was so beautiful that you could n't find anyone like her in the world . it happened that she fell ill , and when she felt that she must soon die , she sent for the king , and said , ' if you want to marry after my death , make no one queen unless she is just as beautiful as i am , and has just such golden hair as i have . promise me this . ' after the king had promised her this , she closed her eyes and died . for a long time the king was not to be comforted , and he did not even think of taking a second wife . at last his councillors said , ' the king must marry again , so that we may have a queen . ' so messengers were sent far and wide to seek for a bride equal to the late queen in beauty . but there was no one in the wide world , and if there had been she could not have had such golden hair . then the messengers came home again , not having been able to find a queen .",so that they may have a queen .,why did the councillors say the king had to marry again ?,GEM-FairytaleQA-test-54,why did the councillors say the king had to marry again ?,['why did the councillors say the king had to marry again ?'],local,causal relationship,explicit,"Content: there was once upon a time a king who had a wife with golden hair , and she was so beautiful that you could n't find anyone like her in the world . it happened that she fell ill , and when she felt that she must soon die , she sent for the king , and said , ' if you want to marry after my death , make no one queen unless she is just as beautiful as i am , and has just such golden hair as i have . promise me this . ' after the king had promised her this , she closed her eyes and died . for a long time the king was not to be comforted , and he did not even think of taking a second wife . at last his councillors said , ' the king must marry again , so that we may have a queen . ' so messengers were sent far and wide to seek for a bride equal to the late queen in beauty . but there was no one in the wide world , and if there had been she could not have had such golden hair . then the messengers came home again , not having been able to find a queen .

Question: why did the councillors say the king had to marry again ?",<ANSWER> The councillors said the king had to marry again so that they could have a queen. </ANSWER>,T,**To have a queen.**,T,*So that we may have a queen.*,S,[[The councillors said the king had to marry again so that they could have a queen.]],T,((So that they may have a queen.)),S,So the answer is: because they wanted to have a queen.,b,"""""""The king must marry again so that they may have a queen.""""""",T
alleleiraugh-or-the-many-furred-creature,"besides these , i want a cloak made of a thousand different kinds of skin ; every animal in your kingdom must give a bit of his skin to it . ' but she thought to herself , ' this will be quite impossible , and i shall not have to marry someone i do not care for . ' the king , however , was not to be turned from his purpose , and he commanded the most skilled maidens in his kingdom to weave the three dresses , one as golden as the sun , and one as silver as the moon , and one as shining as the stars ; and he gave orders to all his huntsmen to catch one of every kind of beast in the kingdom , and to get a bit of its skin to make the cloak of a thousand pieces of fur . at last , when all was ready , the king commanded the cloak to be brought to him , and he spread it out before the princess , and said , ' tomorrow shall be your wedding - day . ' when the princess saw that there was no more hope of changing her father 's resolution , she determined to flee away . in the night , when everyone else was sleeping , she got up and took three things from her treasures , a gold ring , a little gold spinning - wheel , and a gold reel ; she put the sun , moon , and star dresses in a nut - shell , drew on the cloak of many skins , and made her face and hands black with soot . then she commended herself to god , and went out and travelled the whole night till she came to a large forest . and as she was very much tired she sat down inside a hollow tree and fell asleep .",the most skilled maidens .,who did the king command to weave the three dresses ?,GEM-FairytaleQA-test-63,who did the king command to weave the three dresses ?,['who did the king command to weave the three dresses ?'],local,character,explicit,"Content: besides these , i want a cloak made of a thousand different kinds of skin ; every animal in your kingdom must give a bit of his skin to it . ' but she thought to herself , ' this will be quite impossible , and i shall not have to marry someone i do not care for . ' the king , however , was not to be turned from his purpose , and he commanded the most skilled maidens in his kingdom to weave the three dresses , one as golden as the sun , and one as silver as the moon , and one as shining as the stars ; and he gave orders to all his huntsmen to catch one of every kind of beast in the kingdom , and to get a bit of its skin to make the cloak of a thousand pieces of fur . at last , when all was ready , the king commanded the cloak to be brought to him , and he spread it out before the princess , and said , ' tomorrow shall be your wedding - day . ' when the princess saw that there was no more hope of changing her father 's resolution , she determined to flee away . in the night , when everyone else was sleeping , she got up and took three things from her treasures , a gold ring , a little gold spinning - wheel , and a gold reel ; she put the sun , moon , and star dresses in a nut - shell , drew on the cloak of many skins , and made her face and hands black with soot . then she commended herself to god , and went out and travelled the whole night till she came to a large forest . and as she was very much tired she sat down inside a hollow tree and fell asleep .

Question: who did the king command to weave the three dresses ?",<ANSWER> The king commanded the most skilled maidens in his kingdom to weave the three dresses. </ANSWER>,T,**the most skilled maidens in his kingdom**,t,*the most skilled maidens in his kingdom*,t,The most skilled maidens in his kingdom. [[The most skilled maidens in his kingdom.]],T,((the most skilled maidens in his kingdom)),t,So the answer is: the most skilled maidens in his kingdom.,t,"""""""The most skilled maidens in his kingdom.""""""",T
the-dwarfie-stone,"and while he was at court he met a charming young irish lady , the lady morna , who had come from ireland to scotland to attend upon the scottish queen . she was so sweet , and good , and gentle that earl harold 's heart was won , and he made up his mind that she , and only she , should be his bride . but although he had paid her much attention , lady morna had sometimes caught glimpses of his jealous temper ; she had seen an evil expression in his eyes , and had heard him speak sharply to his servants , and she had no wish to marry him . so , to his great amazement , she refused the honour which he offered her , and told him that she would prefer to remain as she was . earl harold ground his teeth in silent rage , but he saw that it was no use pressing his suit at that moment . so what he could not obtain by his own merits he determined to obtain by guile . accordingly he begged his mother to persuade the lady morna to go back with them on a visit , hoping that when she was alone with him in orkney , he would be able to overcome her prejudice against him , and induce her to become his wife . and all the while he never remembered his brother paul ; or , if he did , he never thought it possible that he could be his rival .","she was so sweet , and good , and gentle .",why did harold fall in love with lady morna ?,GEM-FairytaleQA-test-199,why did harold fall in love with lady morna ?,['why did harold fall in love with lady morna ?'],local,causal relationship,explicit,"Content: and while he was at court he met a charming young irish lady , the lady morna , who had come from ireland to scotland to attend upon the scottish queen . she was so sweet , and good , and gentle that earl harold 's heart was won , and he made up his mind that she , and only she , should be his bride . but although he had paid her much attention , lady morna had sometimes caught glimpses of his jealous temper ; she had seen an evil expression in his eyes , and had heard him speak sharply to his servants , and she had no wish to marry him . so , to his great amazement , she refused the honour which he offered her , and told him that she would prefer to remain as she was . earl harold ground his teeth in silent rage , but he saw that it was no use pressing his suit at that moment . so what he could not obtain by his own merits he determined to obtain by guile . accordingly he begged his mother to persuade the lady morna to go back with them on a visit , hoping that when she was alone with him in orkney , he would be able to overcome her prejudice against him , and induce her to become his wife . and all the while he never remembered his brother paul ; or , if he did , he never thought it possible that he could be his rival .

Question: why did harold fall in love with lady morna ?","<ANSWER> Lady Morna's sweet, good, and gentle nature won Earl Harold's heart. </ANSWER>",L,"**She was sweet, good, and gentle.**",S,"*Earl Harold fell in love with Lady Morna because she was sweet, good, and gentle.*",E,"[[Lady Morna was so sweet, good, and gentle that Earl Harold's heart was won.]]",L,"((He was won over by her sweetness, goodness, and gentleness.))",H,"So the answer is: Harold fell in love with Lady Morna because of her sweetness, goodness, and gentleness.",H,"""""""Earl Harold fell in love with Lady Morna because he was charmed by her sweetness, goodness, and gentleness.""""""",E
the-false-prince-and-the-true,"the king had listened attentively to the story , and when it was ended he said : ' i suppose the prince had no arms with him , or else he would have used them ? ' ' yes , sire , he had arms ; he always carries a dagger in his belt . but when he saw the blood pouring from his face , he went to a corner of the court and began to cry , which was the strangest thing of all . ' on hearing this the king walked to the window and stood for a few minutes with his back to the room , where the company of young men remained silent . then he came back , his face white and stern . ' i tell you , ' he said , ' and it is the solemn truth , that i would rather you had told me that the prince was dead , though he is my only son , than know that he would suffer such an injury without attempting to avenge it . as for the gentleman who struck him , he will be brought before my judges , and will plead his own cause , but i hardly think he can escape death , after having assaulted the heir to the crown . '",he did not use his dagger during the fight .,what did the prince do that was strange ?,GEM-FairytaleQA-test-313,what did the prince do that was strange ?,['what did the prince do that was strange ?'],local,action,implicit,"Content: the king had listened attentively to the story , and when it was ended he said : ' i suppose the prince had no arms with him , or else he would have used them ? ' ' yes , sire , he had arms ; he always carries a dagger in his belt . but when he saw the blood pouring from his face , he went to a corner of the court and began to cry , which was the strangest thing of all . ' on hearing this the king walked to the window and stood for a few minutes with his back to the room , where the company of young men remained silent . then he came back , his face white and stern . ' i tell you , ' he said , ' and it is the solemn truth , that i would rather you had told me that the prince was dead , though he is my only son , than know that he would suffer such an injury without attempting to avenge it . as for the gentleman who struck him , he will be brought before my judges , and will plead his own cause , but i hardly think he can escape death , after having assaulted the heir to the crown . '

Question: what did the prince do that was strange ?","<ANSWER> The prince went to a corner of the court and began to cry after seeing the blood pouring from his face, which was the strangest thing of all. </ANSWER>",T,**He went to a corner of the court and began to cry.**,H,*He went to a corner of the court and began to cry.*,H,"[[He went to a corner of the court and began to cry, which was the strangest thing of all.]]",H,The prince went to a corner of the court and began to cry. ((He went to a corner of the court and began to cry.)),H,'So the answer is: he went to a corner of the court and began to cry.',h,"""""He went to a corner of the court and began to cry, which was the strangest thing of all.""""",
lucky-andrew,"but his brother complained of being weary , and at length they decided to remain there for the night . when andrew awoke he found himself alone ; and he saw neither brother nor boat , until he came to the highest point of the island . then he discovered him far out , darting for land like a sea - gull . andrew did not understand the whole affair . there were still provisions there , as well as a dish of curd , his gun and various other things . so andrew wasted but little time in thought . "" he will come back this evening , "" said he . "" only a fool loses heart so long as he can eat . "" but in the evening there was no brother to be seen , and andrew waited day by day , and week by week ; until at last , he realized that his brother had marooned him on this barren island in order to be able to keep their inheritance for himself , and not have to divide it . and such was the case , for when john nicholas came in sight of land on his homeward trip , he had capsized the boat , and declared that lucky andrew had been drowned .",darting for land like a sea - gull .,what was john nicholas doing when andrew saw him ?,GEM-FairytaleQA-test-620,what was john nicholas doing when andrew saw him ?,['what was john nicholas doing when andrew saw him ?'],local,action,explicit,"Content: but his brother complained of being weary , and at length they decided to remain there for the night . when andrew awoke he found himself alone ; and he saw neither brother nor boat , until he came to the highest point of the island . then he discovered him far out , darting for land like a sea - gull . andrew did not understand the whole affair . there were still provisions there , as well as a dish of curd , his gun and various other things . so andrew wasted but little time in thought . "" he will come back this evening , "" said he . "" only a fool loses heart so long as he can eat . "" but in the evening there was no brother to be seen , and andrew waited day by day , and week by week ; until at last , he realized that his brother had marooned him on this barren island in order to be able to keep their inheritance for himself , and not have to divide it . and such was the case , for when john nicholas came in sight of land on his homeward trip , he had capsized the boat , and declared that lucky andrew had been drowned .

Question: what was john nicholas doing when andrew saw him ?",<ANSWER> He was darting for land like a sea-gull. </ANSWER>,H,**darting for land like a sea-gull**,d,*He was darting for land like a sea-gull.*,H,"He was darting for land like a sea-gull. 
[[he was darting for land like a sea-gull]]",h,((darting for land like a sea-gull)),d,So the answer is: darting for land like a sea-gull.,d,"""John Nicholas was darting for land like a sea-gull.""",
the-enchanted-deer,"then he awoke , and the dark lad told him what had befallen him , and he was very grieved . but the dark lad did not tell him of the name that was written underneath his arm . on the following morning the fisher 's son again went to the church , determined that he would not go to sleep , whatever happened . but in his hurry to enter he touched with his hand the spike of hurt , and sank down where he stood , wrapped in slumber . a second time the air was filled with music , and the lady came in , stepping softly , but though she laid his head on her knee , and combed his hair with a golden comb , his eyes opened not . then she burst into tears , and placing a beautifully wrought box in his pocket she went her way . the next day the same thing befell the fisher 's son , and this time the lady wept more bitterly than before , for she said it was the last chance , and she would never be allowed to come any more , for home she must go .",the name that was written underneath his arm .,what didn't the dark lad tell ian ?,GEM-FairytaleQA-test-800,what didn't the dark lad tell ian ?,"[""what didn't the dark lad tell ian ?""]",local,action,explicit,"Content: then he awoke , and the dark lad told him what had befallen him , and he was very grieved . but the dark lad did not tell him of the name that was written underneath his arm . on the following morning the fisher 's son again went to the church , determined that he would not go to sleep , whatever happened . but in his hurry to enter he touched with his hand the spike of hurt , and sank down where he stood , wrapped in slumber . a second time the air was filled with music , and the lady came in , stepping softly , but though she laid his head on her knee , and combed his hair with a golden comb , his eyes opened not . then she burst into tears , and placing a beautifully wrought box in his pocket she went her way . the next day the same thing befell the fisher 's son , and this time the lady wept more bitterly than before , for she said it was the last chance , and she would never be allowed to come any more , for home she must go .

Question: what didn't the dark lad tell ian ?",<ANSWER> The dark lad did not tell Ian of the name that was written underneath his arm. </ANSWER>,T,**the name that was written underneath his arm**,t,*the name that was written underneath his arm*,t,[[the name that was written underneath his arm]],t,((he did not tell him of the name that was written underneath his arm)),h,So the answer is: the name that was written underneath his arm.,t,"""the name that was written underneath his arm""",
the-dwarfie-stone,"far up in a green valley in the island of hoy stands an immense boulder . it is hollow inside , and the natives of these northern islands call it the dwarfie stone , because long centuries ago , so the legend has it , snorro the dwarf lived there . nobody knew where snorro came from , or how long he had dwelt in the dark chamber inside the dwarfie stone . all that they knew about him was that he was a little man , with a queer , twisted , deformed body and a face of marvellous beauty , which never seemed to look any older , but was always smiling and young . men said that this was because snorro 's father had been a fairy , and not a denizen of earth , who had bequeathed to his son the gift of perpetual youth , but nobody knew whether this were true or not , for the dwarf had inhabited the dwarfie stone long before the oldest man or woman in hoy had been born . one thing was certain , however : he had inherited from his mother , whom all men agreed had been mortal , the dangerous qualities of vanity and ambition . and the longer he lived the more vain and ambitious did he become , until at last he always carried a mirror of polished steel round his neck , into which he constantly looked in order to see the reflection of his handsome face .",snorro .,"who was a little man, with a queer, twisted, deformed body and a face of marvellous beauty ?",GEM-FairytaleQA-test-173,"who was a little man, with a queer, twisted, deformed body and a face of marvellous beauty ?","['who was a little man, with a queer, twisted, deformed body and a face of marvellous beauty ?']",local,character,explicit,"Content: far up in a green valley in the island of hoy stands an immense boulder . it is hollow inside , and the natives of these northern islands call it the dwarfie stone , because long centuries ago , so the legend has it , snorro the dwarf lived there . nobody knew where snorro came from , or how long he had dwelt in the dark chamber inside the dwarfie stone . all that they knew about him was that he was a little man , with a queer , twisted , deformed body and a face of marvellous beauty , which never seemed to look any older , but was always smiling and young . men said that this was because snorro 's father had been a fairy , and not a denizen of earth , who had bequeathed to his son the gift of perpetual youth , but nobody knew whether this were true or not , for the dwarf had inhabited the dwarfie stone long before the oldest man or woman in hoy had been born . one thing was certain , however : he had inherited from his mother , whom all men agreed had been mortal , the dangerous qualities of vanity and ambition . and the longer he lived the more vain and ambitious did he become , until at last he always carried a mirror of polished steel round his neck , into which he constantly looked in order to see the reflection of his handsome face .

Question: who was a little man, with a queer, twisted, deformed body and a face of marvellous beauty ?",<ANSWER> Snorro the dwarf </ANSWER>,S,**Snorro the dwarf**,S,*Snorro the dwarf*,S,[[Snorro the dwarf]],S,((Snorro the dwarf)),S,So the answer is: Snorro the dwarf,S,"""Snorro the dwarf""",
how-molo-stole-the-lovely-rose-red,"old dragonbeard must have been a master swordsman standing midway between those of the first and of the second order . molo , however , of whom this story tells , was a sword hero . at that time there lived a young man named tsui , whose father was a high official and the friend of the prince . and the father once sent his son to visit his princely friend , who was ill . the son was young , handsome and gifted . he went to carry out his father 's instructions . when he entered the prince 's palace , there stood three beautiful slave girls , who piled rosy peaches into a golden bowl , poured sugar over them and presented them to him . after he had eaten he took his leave , and his princely host ordered one of the slave girls , rose - red by name , to escort him to the gate . as they went along the young man kept looking back at her . and she smiled at him and made signs with her fingers . first she would stretch out three fingers , then she would turn her hand around three times , and finally she would point to a little mirror which she wore on her breast . when they parted she whispered to him : "" do not forget me ! """,old dragonbeard .,who was a master swordsman standing midway between those of the first and of the second order ?,GEM-FairytaleQA-test-746,who was a master swordsman standing midway between those of the first and of the second order ?,['who was a master swordsman standing midway between those of the first and of the second order ?'],local,character,explicit,"Content: old dragonbeard must have been a master swordsman standing midway between those of the first and of the second order . molo , however , of whom this story tells , was a sword hero . at that time there lived a young man named tsui , whose father was a high official and the friend of the prince . and the father once sent his son to visit his princely friend , who was ill . the son was young , handsome and gifted . he went to carry out his father 's instructions . when he entered the prince 's palace , there stood three beautiful slave girls , who piled rosy peaches into a golden bowl , poured sugar over them and presented them to him . after he had eaten he took his leave , and his princely host ordered one of the slave girls , rose - red by name , to escort him to the gate . as they went along the young man kept looking back at her . and she smiled at him and made signs with her fingers . first she would stretch out three fingers , then she would turn her hand around three times , and finally she would point to a little mirror which she wore on her breast . when they parted she whispered to him : "" do not forget me ! ""

Question: who was a master swordsman standing midway between those of the first and of the second order ?",<ANSWER>old dragonbeard</ANSWER>,o,**old dragonbeard**,o,*old dragonbeard*,o,[[old dragonbeard]],o,((old dragonbeard)),o,So the answer is: old dragonbeard,o,"""""""old dragonbeard""""""",o
lucky-andrew,"but his brother complained of being weary , and at length they decided to remain there for the night . when andrew awoke he found himself alone ; and he saw neither brother nor boat , until he came to the highest point of the island . then he discovered him far out , darting for land like a sea - gull . andrew did not understand the whole affair . there were still provisions there , as well as a dish of curd , his gun and various other things . so andrew wasted but little time in thought . "" he will come back this evening , "" said he . "" only a fool loses heart so long as he can eat . "" but in the evening there was no brother to be seen , and andrew waited day by day , and week by week ; until at last , he realized that his brother had marooned him on this barren island in order to be able to keep their inheritance for himself , and not have to divide it . and such was the case , for when john nicholas came in sight of land on his homeward trip , he had capsized the boat , and declared that lucky andrew had been drowned .",he was greedy .,why did andrew want the inheritance to himself ?,GEM-FairytaleQA-test-625,why did andrew want the inheritance to himself ?,['why did andrew want the inheritance to himself ?'],local,causal relationship,implicit,"Content: but his brother complained of being weary , and at length they decided to remain there for the night . when andrew awoke he found himself alone ; and he saw neither brother nor boat , until he came to the highest point of the island . then he discovered him far out , darting for land like a sea - gull . andrew did not understand the whole affair . there were still provisions there , as well as a dish of curd , his gun and various other things . so andrew wasted but little time in thought . "" he will come back this evening , "" said he . "" only a fool loses heart so long as he can eat . "" but in the evening there was no brother to be seen , and andrew waited day by day , and week by week ; until at last , he realized that his brother had marooned him on this barren island in order to be able to keep their inheritance for himself , and not have to divide it . and such was the case , for when john nicholas came in sight of land on his homeward trip , he had capsized the boat , and declared that lucky andrew had been drowned .

Question: why did andrew want the inheritance to himself ?",<ANSWER> Greed and a desire for the entire inheritance for himself. </ANSWER>,G,**Andrew wanted the inheritance to himself because he realized his brother had marooned him on the island in order to keep the inheritance for himself and not have to divide it.**,A,*Andrew wanted the inheritance to himself in order to keep it without having to divide it with his brother.*,A,[[Andrew wanted the inheritance to himself because he realized that his brother had marooned him on the barren island in order to keep their inheritance for himself and not have to divide it.]],A,((Because he wanted to keep the inheritance for himself without having to divide it with his brother.)),B,So the answer is: Andrew wanted the inheritance to himself because his brother had marooned him on a barren island to keep the inheritance for himself.,A,"""""""""Andrew wanted the inheritance to himself in order to keep it from being divided with his brother.""""""""""",""""
the-dwarfie-stone,"at these words harold 's vanity was flattered , and he thought that , after all , his step - brother was right , and that he had a very small chance , with his meagre gift of speech , of being successful in his suit . so he threw down his dagger , and , shaking hands with him , begged him to pardon his unkind thoughts , and went down the winding stair again in high good - humour with himself and all the world . by this time it was coming near to the feast of yule , and at that festival it was the custom for the earl and his court to leave kirkwall for some weeks , and go to the great palace of orphir , nine miles distant . and in order to see that everything was ready , earl paul took his departure some days before the others . the evening before he left he chanced to find the lady morna sitting alone in one of the deep windows of the great hall . she had been weeping , for she was full of sadness at the thought of his departure ; and at the sight of her distress the kind - hearted young earl could no longer contain himself , but , folding her in his arms , he whispered to her how much he loved her , and begged her to promise to be his wife .",the great palace of orphir .,where did paul and harold go to when it was the feast of yule ?,GEM-FairytaleQA-test-210,where did paul and harold go to when it was the feast of yule ?,['where did paul and harold go to when it was the feast of yule ?'],local,setting,explicit,"Content: at these words harold 's vanity was flattered , and he thought that , after all , his step - brother was right , and that he had a very small chance , with his meagre gift of speech , of being successful in his suit . so he threw down his dagger , and , shaking hands with him , begged him to pardon his unkind thoughts , and went down the winding stair again in high good - humour with himself and all the world . by this time it was coming near to the feast of yule , and at that festival it was the custom for the earl and his court to leave kirkwall for some weeks , and go to the great palace of orphir , nine miles distant . and in order to see that everything was ready , earl paul took his departure some days before the others . the evening before he left he chanced to find the lady morna sitting alone in one of the deep windows of the great hall . she had been weeping , for she was full of sadness at the thought of his departure ; and at the sight of her distress the kind - hearted young earl could no longer contain himself , but , folding her in his arms , he whispered to her how much he loved her , and begged her to promise to be his wife .

Question: where did paul and harold go to when it was the feast of yule ?","<ANSWER> They went to the great palace of Orphir, nine miles distant. </ANSWER>",T,**Great palace of Orphir**,G,*the great palace of orphir*,t,"[[Orphir, nine miles distant]]",O,"((They went to the great palace of Orphir, nine miles distant.))",T,"So the answer is: the great palace of Orphir, nine miles distant.",t,"""the great palace of orphir""",
four-shilling-piece,"here he again sold his cat , and this time he received two hundred dollars for her , and that without any haggling . but when he had sailed off and was out at sea a way , there sat the cat up in the mast . and the storm at once began again , and finally he was again driven to a land in which he had never been . again he turned in at a tavern , and there the table was also covered with switches ; but every switch was a yard and a half long , and as thick as a small broom , and the people told him that they knew of nothing more disagreeable than to sit down to eat , for there were great , ugly rats by the thousand . only with toil and trouble could one manage to shove a bite of something into one 's mouth once in a while , so hard was it to defend oneself against the rats . then the cat was again brought from the ship , and now the people could eat in peace . they begged and pleaded that the merchant sell them his cat ; and for a long time he refused ; but at last he promised that they should have her for three hundred dollars . and they paid him , and thanked him , and blessed him into the bargain .",only with toil and trouble could one manage to shove a bite of something into one 's mouth once in a while .,"what happened because there were great, ugly rats by the thousands ?",GEM-FairytaleQA-test-301,"what happened because there were great, ugly rats by the thousands ?","['what happened because there were great, ugly rats by the thousands ?']",local,outcome resolution,explicit,"Content: here he again sold his cat , and this time he received two hundred dollars for her , and that without any haggling . but when he had sailed off and was out at sea a way , there sat the cat up in the mast . and the storm at once began again , and finally he was again driven to a land in which he had never been . again he turned in at a tavern , and there the table was also covered with switches ; but every switch was a yard and a half long , and as thick as a small broom , and the people told him that they knew of nothing more disagreeable than to sit down to eat , for there were great , ugly rats by the thousand . only with toil and trouble could one manage to shove a bite of something into one 's mouth once in a while , so hard was it to defend oneself against the rats . then the cat was again brought from the ship , and now the people could eat in peace . they begged and pleaded that the merchant sell them his cat ; and for a long time he refused ; but at last he promised that they should have her for three hundred dollars . and they paid him , and thanked him , and blessed him into the bargain .

Question: what happened because there were great, ugly rats by the thousands ?","<ANSWER> The cat was brought from the ship and the people could eat in peace. They begged and pleaded that the merchant sell them his cat, and he eventually agreed to sell the cat to them for three hundred dollars. </ANSWER>",T,"**The cat was brought from the ship, and the people could eat in peace.**",T,"*The cat was brought from the ship, and the people could eat in peace.*",T,[[The cat was brought from the ship and the people could eat in peace.]],T,"((The cat was brought from the ship, and the people could eat in peace.))",T,"So the answer is: the cat was brought from the ship, and now the people could eat in peace.",t,"""""""The people found it very difficult to eat and had to defend themselves against the rats.""""""",T
jelly-fish-and-monkey,"at last they returned to the palace bringing with them a lovely young dragon . her scales were of glittering green like the wings of summer beetles , her eyes threw out glances of fire , and she was dressed in gorgeous robes . all the jewels of the sea worked in with embroidery adorned them . the king fell in love with her at once , and the wedding ceremony was celebrated with great splendor . every living thing in the sea , from the great whales down to the little shrimps , came in shoals to offer their congratulations to the bride and bridegroom and to wish them a long and prosperous life . never had there been such an assemblage or such gay festivities in the fish - world before . the train of bearers who carried the bride 's possessions to her new home seemed to reach across the waves from one end of the sea to the other . each fish carried a phosphorescent lantern and was dressed in ceremonial robes , gleaming blue and pink and silver ; and the waves as they rose and fell and broke that night seemed to be rolling masses of white and green fire , for the phosphorus shone with double brilliancy in honor of the event .",scales were of glittering green .,what did the lovely young dragon look like ?,GEM-FairytaleQA-test-527,what did the lovely young dragon look like ?,['what did the lovely young dragon look like ?'],local,character,explicit,"Content: at last they returned to the palace bringing with them a lovely young dragon . her scales were of glittering green like the wings of summer beetles , her eyes threw out glances of fire , and she was dressed in gorgeous robes . all the jewels of the sea worked in with embroidery adorned them . the king fell in love with her at once , and the wedding ceremony was celebrated with great splendor . every living thing in the sea , from the great whales down to the little shrimps , came in shoals to offer their congratulations to the bride and bridegroom and to wish them a long and prosperous life . never had there been such an assemblage or such gay festivities in the fish - world before . the train of bearers who carried the bride 's possessions to her new home seemed to reach across the waves from one end of the sea to the other . each fish carried a phosphorescent lantern and was dressed in ceremonial robes , gleaming blue and pink and silver ; and the waves as they rose and fell and broke that night seemed to be rolling masses of white and green fire , for the phosphorus shone with double brilliancy in honor of the event .

Question: what did the lovely young dragon look like ?","<ANSWER> Her scales were of glittering green like the wings of summer beetles, her eyes threw out glances of fire, and she was dressed in gorgeous robes adorned with all the jewels of the sea. </ANSWER>",H,"**Her scales were of glittering green like the wings of summer beetles, her eyes threw out glances of fire, and she was dressed in gorgeous robes. All the jewels of the sea worked in with embroidery adorned them.**",H,"*Her scales were of glittering green like the wings of summer beetles, her eyes threw out glances of fire, and she was dressed in gorgeous robes. All the jewels of the sea worked in with embroidery adorned them.*",H,"The lovely young dragon had glittering green scales like the wings of summer beetles, eyes that threw out glances of fire, and was dressed in gorgeous robes adorned with all the jewels of the sea worked in with embroidery.[[Her scales were of glittering green like the wings of summer beetles, her eyes threw out glances of fire, and she was dressed in gorgeous robes.]]",H,"((The lovely young dragon had glittering green scales like the wings of summer beetles, eyes that threw out glances of fire, and was dressed in gorgeous robes adorned with jewels of the sea.))",T,"So the answer is: The lovely young dragon had glittering green scales, eyes that threw out glances of fire, and was dressed in gorgeous robes adorned with jewels from the sea.",T,"""The lovely young dragon had glittering green scales like the wings of summer beetles, eyes that threw out glances of fire, and was dressed in gorgeous robes adorned with all the jewels of the sea.""",
the-enchanted-deer,"the fisher 's son did as the woman told him , and everything happened just as she had said . but at parting the second sister said to him , as she gave him another pair of shoes : ' go to my third sister , for she has a son who is keeper of the birds of the air , and sends them to sleep when night comes . he is very wise , and perhaps he can help you . ' then the young man thanked her , and went to the third sister .",another pair of shoes .,what did the second sister give ian ?,GEM-FairytaleQA-test-809,what did the second sister give ian ?,['what did the second sister give ian ?'],local,action,explicit,"Content: the fisher 's son did as the woman told him , and everything happened just as she had said . but at parting the second sister said to him , as she gave him another pair of shoes : ' go to my third sister , for she has a son who is keeper of the birds of the air , and sends them to sleep when night comes . he is very wise , and perhaps he can help you . ' then the young man thanked her , and went to the third sister .

Question: what did the second sister give ian ?",<ANSWER> another pair of shoes </ANSWER>,a,**another pair of shoes**,a,*another pair of shoes*,a,[[another pair of shoes]],a,((another pair of shoes)),a,So the answer is: another pair of shoes,a,"""""""Another pair of shoes""""""",A
