doc_id,document,top_k,category,input_data,answer,python_output,yaml_output
2a86bcdfb1d817ddb76ba202319f8267a36c0f62,"document : PCL : Proposal Cluster Learning for Weakly Supervised Object Detection Weakly Supervised Object Detection ( WSOD ) , using only image - level annotations to train object detectors , is of growing importance in object recognition . In this paper , we propose a novel deep network for WSOD . Unlike previous networks that transfer the object detection problem to an image classification problem using Multiple Instance Learning ( MIL ) , our strategy generates proposal clusters to learn refined instance classifiers by an iterative process . The proposals in the same cluster are spatially adjacent and associated with the same object .",5,"['Task', 'Method', 'Material', 'Metric']","document : PCL : Proposal Cluster Learning for Weakly Supervised Object Detection Weakly Supervised Object Detection ( WSOD ) , using only image - level annotations to train object detectors , is of growing importance in object recognition . In this paper , we propose a novel deep network for WSOD . Unlike previous networks that transfer the object detection problem to an image classification problem using Multiple Instance Learning ( MIL ) , our strategy generates proposal clusters to learn refined instance classifiers by an iterative process . The proposals in the same cluster are spatially adjacent and associated with the same object .","{'Task': ['WSOD )', 'image classification problem', 'Weakly Supervised Object Detection', 'object recognition', 'object detection', 'WSOD'], 'Method': ['Proposal Cluster Learning', 'PCL', 'MIL', 'object detectors', 'instance classifiers', 'proposal clusters', 'iterative process', 'deep network', 'Multiple Instance Learning'], 'Material': [], 'Metric': []}","{'Task': ['Weakly Supervised Object Detection'], 'Method': ['Proposal Cluster Learning', 'Iterative process'], 'Material': [], 'Metric': []}","task: Weakly Supervised Object Detection
method:
- Proposal Cluster Learning
- Iterative process for generating proposal clusters
- Learning refined instance classifiers
material: Image-level annotations
metric: N/A (The document does not mention any specific metric used in the proposed method.)"
2f04ba0f74df046b0080ca78e56898bd4847898b,"document : Aggregate Channel Features for Multi - view Face Detection Face detection has drawn much attention in recent decades since the seminal work by Viola and Jones . While many subsequences have improved the work with more powerful learning algorithms , the feature representation used for face detection still ca n’t meet the demand for effectively and efficiently handling faces with large appearance variance in the wild . To solve this bottleneck , we borrow the concept of channel features to the face detection domain , which extends the image channel to diverse types like gradient magnitude and oriented gradient histograms and therefore encodes rich information in a simple form . We adopt a novel variant called aggregate channel features , make a full exploration of feature design , and discover a multi - scale version of features with better performance .",5,"['Task', 'Method', 'Material', 'Metric']","document : Aggregate Channel Features for Multi - view Face Detection Face detection has drawn much attention in recent decades since the seminal work by Viola and Jones . While many subsequences have improved the work with more powerful learning algorithms , the feature representation used for face detection still ca n’t meet the demand for effectively and efficiently handling faces with large appearance variance in the wild . To solve this bottleneck , we borrow the concept of channel features to the face detection domain , which extends the image channel to diverse types like gradient magnitude and oriented gradient histograms and therefore encodes rich information in a simple form . We adopt a novel variant called aggregate channel features , make a full exploration of feature design , and discover a multi - scale version of features with better performance .","{'Task': ['Multi - view Face Detection', 'detection'], 'Method': ['learning algorithms', 'aggregate channel features', 'feature design', 'feature representation', 'multi - scale version of features', 'Aggregate Channel Features'], 'Material': [], 'Metric': []}","{'Task': ['face detection'], 'Method': ['aggregate channel features', 'borrowing the concept of channel features', 'making a full exploration of feature design'], 'Material': ['image channel', 'gradient magnitude', 'oriented gradient histograms'], 'Metric': ['performance']}","task: Aggregate Channel Features for Multi-view Face Detection
method: [Borrowing concept of channel features, Adopting a novel variant called aggregate channel features, Making a full exploration of feature design, Discovering a multi-scale version of features]
material: [Image channel, Gradient magnitude, Oriented gradient histograms]
metric: [Performance]"
2f56b1ac5b9faac9527b6814778925e9242cf5fd,"document : Training Region - based Object Detectors with Online Hard Example Mining The field of object detection has made significant advances riding on the wave of region - based ConvNets , but their training procedure still includes many heuristics and hyperparameters that are costly to tune . We present a simple yet surprisingly effective online hard example mining ( OHEM ) algorithm for training region - based ConvNet detectors . Our motivation is the same as it has always been – detection datasets contain an overwhelming number of easy examples and a small number of hard examples .",5,"['Task', 'Method', 'Material', 'Metric']","document : Training Region - based Object Detectors with Online Hard Example Mining The field of object detection has made significant advances riding on the wave of region - based ConvNets , but their training procedure still includes many heuristics and hyperparameters that are costly to tune . We present a simple yet surprisingly effective online hard example mining ( OHEM ) algorithm for training region - based ConvNet detectors . Our motivation is the same as it has always been – detection datasets contain an overwhelming number of easy examples and a small number of hard examples .","{'Task': ['object detection'], 'Method': ['Online Hard Example Mining', 'region - based ConvNet detectors', 'online hard example mining', 'region - based ConvNets', 'Region - based Object Detectors', 'OHEM'], 'Material': [], 'Metric': []}","{'Task': ['training', 'object detection'], 'Method': ['online hard example mining (OHEM)'], 'Material': ['detection datasets'], 'Metric': ['easy examples', 'hard examples']}","task: Object Detection Training
method:
- Online Hard Example Mining (OHEM) algorithm
material:
- Detection datasets
metric:
- Number of easy examples
- Number of hard examples"
2f97ee95cad6a1f13596b108072b846c6f747d4e,"document : The Microsoft 2016 Conversational Speech Recognition System We describe Microsoft ’s conversational speech recognition system , in which we combine recent developments in neural - network - based acoustic and language modeling to advance the state of the art on the Switchboard recognition task . Inspired by machine learning ensemble techniques , the system uses a range of convolutional and recurrent neural networks . I - vector modeling and lattice - free MMI training provide significant gains for all acoustic model architectures . Language model rescoring with multiple forward and backward running RNNLMs , and word posterior - based system combination provide a 20 % boost .",5,"['Task', 'Method', 'Material', 'Metric']","document : The Microsoft 2016 Conversational Speech Recognition System We describe Microsoft ’s conversational speech recognition system , in which we combine recent developments in neural - network - based acoustic and language modeling to advance the state of the art on the Switchboard recognition task . Inspired by machine learning ensemble techniques , the system uses a range of convolutional and recurrent neural networks . I - vector modeling and lattice - free MMI training provide significant gains for all acoustic model architectures . Language model rescoring with multiple forward and backward running RNNLMs , and word posterior - based system combination provide a 20 % boost .","{'Task': [], 'Method': ['machine learning ensemble techniques', 'acoustic model architectures', 'Language model rescoring', 'lattice - free MMI training', 'neural - network - based acoustic and language modeling', 'Conversational Speech Recognition System', 'convolutional and recurrent neural networks', 'forward and backward running RNNLMs', 'I - vector modeling', 'Microsoft ’s conversational speech recognition system', 'word posterior - based system combination'], 'Material': ['Switchboard'], 'Metric': []}","{'Task': ['Switchboard recognition task'], 'Method': ['neural-network-based acoustic and language modeling', 'machine learning ensemble techniques', 'I-vector modeling', 'lattice-free MMI training', 'language model rescoring', 'multiple forward and backward running RNNLMs', 'word posterior-based system combination'], 'Material': ['Microsoft ’s conversational speech recognition system'], 'Metric': ['significant gains', '20 % boost']}","task: Switchboard recognition task
methods:
- neural-network-based acoustic modeling
- neural-network-based language modeling
- machine learning ensemble techniques
- I-vector modeling
- lattice-free MMI training
- language model rescoring
- multiple forward and backward running RNNLMs
- word posterior-based system combination
materials: []
metrics:
- gains for all acoustic model architectures
- 20 % boost"
322a7dad274f440a92548faa8f2b2be666b2d01f,"document : Pyramid Scene Parsing Network Scene parsing is challenging for unrestricted open vocabulary and diverse scenes . In this paper , we exploit the capability of global context information by different - region - based context aggregation through our pyramid pooling module together with the proposed pyramid scene parsing network ( PSPNet ) . Our global prior representation is effective to produce good quality results on the scene parsing task , while PSPNet provides a superior framework for pixel - level prediction . The proposed approach achieves state - of - the - art performance on various datasets .",5,"['Task', 'Method', 'Material', 'Metric']","document : Pyramid Scene Parsing Network Scene parsing is challenging for unrestricted open vocabulary and diverse scenes . In this paper , we exploit the capability of global context information by different - region - based context aggregation through our pyramid pooling module together with the proposed pyramid scene parsing network ( PSPNet ) . Our global prior representation is effective to produce good quality results on the scene parsing task , while PSPNet provides a superior framework for pixel - level prediction . The proposed approach achieves state - of - the - art performance on various datasets .","{'Task': ['pixel - level prediction', 'Scene parsing', 'scene parsing task'], 'Method': ['Pyramid Scene Parsing Network', 'global prior representation', 'region - based context aggregation', 'pyramid scene parsing network', 'PSPNet', 'pyramid pooling module'], 'Material': [], 'Metric': []}","{'Task': ['scene parsing'], 'Method': ['pyramid pooling module', 'proposed pyramid scene parsing network (PSPNet)'], 'Material': [], 'Metric': ['state-of-the-art performance']}","task: [""scene parsing""]
method: [""pyramid pooling module"", ""proposed pyramid scene parsing network (PSPNet)""]
material: []
metric: [""state-of-the-art performance""]"
325af39d281d5903a269c01fab8f53d7400a4c49,"document : ArtTrack : Articulated Multi - person Tracking in the Wild In this paper we propose an approach for articulated tracking of multiple people in unconstrained videos . Our starting point is a model that resembles existing architectures for single - frame pose estimation but is substantially faster . We achieve this in two ways : ( 1 ) by simplifying and sparsifying the body - part relationship graph and leveraging recent methods for faster inference , and ( 2 ) by offloading a substantial share of computation onto a feed - forward convolutional architecture that is able to detect and associate body joints of the same person even in clutter . We use this model to generate proposals for body joint locations and formulate articulated tracking as spatio - temporal grouping of such proposals .",5,"['Task', 'Method', 'Material', 'Metric']","document : ArtTrack : Articulated Multi - person Tracking in the Wild In this paper we propose an approach for articulated tracking of multiple people in unconstrained videos . Our starting point is a model that resembles existing architectures for single - frame pose estimation but is substantially faster . We achieve this in two ways : ( 1 ) by simplifying and sparsifying the body - part relationship graph and leveraging recent methods for faster inference , and ( 2 ) by offloading a substantial share of computation onto a feed - forward convolutional architecture that is able to detect and associate body joints of the same person even in clutter . We use this model to generate proposals for body joint locations and formulate articulated tracking as spatio - temporal grouping of such proposals .","{'Task': ['single - frame pose estimation', 'faster inference', 'articulated tracking', 'spatio - temporal grouping', 'articulated tracking of multiple people in unconstrained videos'], 'Method': ['body - part relationship graph', 'ArtTrack', 'feed - forward convolutional architecture', 'Articulated Multi - person Tracking'], 'Material': [], 'Metric': []}","{'Task': ['articulated tracking of multiple people', 'generating proposals for body joint locations', 'spatio-temporal grouping'],
 'Method': ['model for single-frame pose estimation', 'simplifying and sparsifying the body-part relationship graph', 'faster inference', 'offloading computation onto a feed-forward convolutional architecture', 'detecting and associating body joints'],
 'Material': [],
 'Metric': []}","```yaml
Task:
- Articulated tracking of multiple people
- Spatio-temporal grouping of body joint proposals

Method:
- Simplifying and sparsifying body-part relationship graph
- Faster inference using recent methods
- Offloading computation onto a feed-forward convolutional architecture

Material:
- Existing architectures for single-frame pose estimation
- Body joint locations

Metric:
- Speed
```"
33261d252218007147a71e40f8367ed152fa2fe0,Question Answering with Subgraph Embeddings section : Abstract . This paper presents a system which learns to answer questions on a broad range of topics from a knowledge base using few handcrafted features . Our model learns low - dimensional embeddings of words and knowledge base constituents ; these representations are used to score natural language questions against candidate answers .,5,"['Task', 'Method', 'Material', 'Metric']",Question Answering with Subgraph Embeddings section : Abstract . This paper presents a system which learns to answer questions on a broad range of topics from a knowledge base using few handcrafted features . Our model learns low - dimensional embeddings of words and knowledge base constituents ; these representations are used to score natural language questions against candidate answers .,"{'Task': ['Question Answering'], 'Method': ['Subgraph Embeddings'], 'Material': [], 'Metric': []}","{'Task': ['Question Answering'], 'Method': ['Learning low-dimensional embeddings of words and knowledge base constituents', 'Scoring natural language questions against candidate answers'], 'Material': ['Knowledge base'], 'Metric': ['Ellipsis']}","```yaml
Task: Question Answering
Method:
- Learning low-dimensional embeddings of words
- Learning low-dimensional embeddings of knowledge base constituents
- Scoring natural language questions against candidate answers
Material: Knowledge base
Metric: Not explicitly mentioned in the given text
```"
3448e6a5039417dc1ae890efeca3bef5390ace7c,"document : [ Combinatorial features are essential for the success of many commercial models . Manually crafting these features usually comes with high cost due to the variety , volume and velocity of raw data in web - scale systems . Factorization based models , which measure interactions in terms of vector product , can learn patterns of combinatorial features automatically and generalize to unseen features as well . With the great success of deep neural networks ( DNNs ) in various fields , recently researchers have proposed several DNN - based factorization model to learn both low - and high - order feature interactions .",5,"['Task', 'Method', 'Material', 'Metric']","document : [ Combinatorial features are essential for the success of many commercial models . Manually crafting these features usually comes with high cost due to the variety , volume and velocity of raw data in web - scale systems . Factorization based models , which measure interactions in terms of vector product , can learn patterns of combinatorial features automatically and generalize to unseen features as well . With the great success of deep neural networks ( DNNs ) in various fields , recently researchers have proposed several DNN - based factorization model to learn both low - and high - order feature interactions .","{'Task': ['web - scale systems'], 'Method': ['deep neural networks', 'Factorization based models', 'DNNs', 'DNN'], 'Material': [], 'Metric': ['cost']}","{'Task': ['success of many commercial models'], 'Method': ['manually crafting features', 'factorization based models', 'learning both low- and high-order feature interactions', 'proposing DNN-based factorization models'], 'Material': ['raw data in web-scale systems'], 'Metric': ['cost', 'patterns of combinatorial features', 'generalize to unseen features']}","task: Success of commercial models, Learning patterns of combinatorial features, Generalizing to unseen features
method: Manually crafting features, Factorization based models, Vector product, DNN-based factorization models
material: Combinatorial features, Raw data, Web-scale systems
metric: Interactions, Patterns, Low-order feature interactions, High-order feature interactions"
35734e8724559fb0d494e5cba6a28ad7a3d5dd4d,"document : Explaining and Harnessing Adversarial Examples Several machine learning models , including neural networks , consistently misclassify adversarial examples —inputs formed by applying small but intentionally worst - case perturbations to examples from the dataset , such that the perturbed input results in the model outputting an incorrect answer with high confidence . Early attempts at explaining this phenomenon focused on nonlinearity and overfitting . We argue instead that the primary cause of neural networks ’ vulnerability to adversarial perturbation is their linear nature . This explanation is supported by new quantitative results while giving the first explanation of the most intriguing fact about them : their generalization across architectures and training sets .",5,"['Task', 'Method', 'Material', 'Metric']","document : Explaining and Harnessing Adversarial Examples Several machine learning models , including neural networks , consistently misclassify adversarial examples —inputs formed by applying small but intentionally worst - case perturbations to examples from the dataset , such that the perturbed input results in the model outputting an incorrect answer with high confidence . Early attempts at explaining this phenomenon focused on nonlinearity and overfitting . We argue instead that the primary cause of neural networks ’ vulnerability to adversarial perturbation is their linear nature . This explanation is supported by new quantitative results while giving the first explanation of the most intriguing fact about them : their generalization across architectures and training sets .","{'Task': ['adversarial perturbation'], 'Method': ['neural networks', 'machine learning models', 'architectures'], 'Material': [], 'Metric': []}","{'Task': ['explaining', 'harnessing', 'neural networks vulnerability to adversarial perturbation'],
 'Method': ['applying small but intentionally worst-case perturbations', 'forming inputs', 'perturbing examples from the dataset'],
 'Material': ['machine learning models', 'neural networks', 'adversarial examples'],
 'Metric': ['model outputting an incorrect answer', 'high confidence']}","task: Explaining the cause of neural networks' vulnerability to adversarial perturbations
method: Arguing that neural networks' linear nature is the primary cause
material: Machine learning models, neural networks, adversarial examples, inputs, perturbations, dataset
metric: Misclassification rate, high confidence output, quantitative results, generalization across architectures and training sets"
364c1a3df58d87cb40ab33fdf3831cf2862f3570,"document : aNMM : Ranking Short Answer Texts with Attention - Based Neural Matching Model As an alternative to question answering methods based on feature engineering , deep learning approaches such as convolutional neural networks ( CNNs ) and Long Short - Term Memory Models ( LSTMs ) have recently been proposed for semantic matching of questions and answers . To achieve good results , however , these models have been combined with additional features such as word overlap or BM25 scores . Without this combination , these models perform significantly worse than methods based on linguistic feature engineering . In this paper , we propose an attention based neural matching model for ranking short answer text .",5,"['Task', 'Method', 'Material', 'Metric']","document : aNMM : Ranking Short Answer Texts with Attention - Based Neural Matching Model As an alternative to question answering methods based on feature engineering , deep learning approaches such as convolutional neural networks ( CNNs ) and Long Short - Term Memory Models ( LSTMs ) have recently been proposed for semantic matching of questions and answers . To achieve good results , however , these models have been combined with additional features such as word overlap or BM25 scores . Without this combination , these models perform significantly worse than methods based on linguistic feature engineering . In this paper , we propose an attention based neural matching model for ranking short answer text .","{'Task': ['semantic matching of questions and answers', 'Ranking Short Answer Texts', 'ranking short answer text', 'question answering'], 'Method': ['Attention - Based Neural Matching Model', 'attention based neural matching model', 'LSTMs', 'linguistic feature engineering', 'feature engineering', 'convolutional neural networks', 'Long Short - Term Memory Models', 'CNNs', 'aNMM', 'deep learning approaches'], 'Material': [], 'Metric': ['BM25 scores']}","{'Task': ['ranking short answer texts'], 'Method': ['attention-based neural matching model'], 'Material': ['deep learning approaches', 'convolutional neural networks (CNNs)', 'Long Short-Term Memory Models (LSTMs)', 'additional features', 'word overlap', 'BM25 scores'], 'Metric': ['good results']}","task: Ranking Short Answer Texts
method: [Attention-Based Neural Matching Model, Convolutional Neural Networks (CNNs), Long Short-Term Memory Models (LSTMs)]
material: [Short answer texts, Questions]
metric: [Word overlap, BM25 scores]"
3842ee1e0fdfeff936b5c49973ff21adfaaf3929,"document : Adversarial Discriminative Domain Adaptation Adversarial learning methods are a promising approach to training robust deep networks , and can generate complex samples across diverse domains . They also can improve recognition despite the presence of domain shift or dataset bias : several adversarial approaches to unsupervised domain adaptation have recently been introduced , which reduce the difference between the training and test domain distributions and thus improve generalization performance . Prior generative approaches show compelling visualizations , but are not optimal on discriminative tasks and can be limited to smaller shifts . Prior discriminative approaches could handle larger domain shifts , but imposed tied weights on the model and did not exploit a GAN - based loss .",5,"['Task', 'Method', 'Material', 'Metric']","document : Adversarial Discriminative Domain Adaptation Adversarial learning methods are a promising approach to training robust deep networks , and can generate complex samples across diverse domains . They also can improve recognition despite the presence of domain shift or dataset bias : several adversarial approaches to unsupervised domain adaptation have recently been introduced , which reduce the difference between the training and test domain distributions and thus improve generalization performance . Prior generative approaches show compelling visualizations , but are not optimal on discriminative tasks and can be limited to smaller shifts . Prior discriminative approaches could handle larger domain shifts , but imposed tied weights on the model and did not exploit a GAN - based loss .","{'Task': ['robust deep networks', 'generalization', 'discriminative tasks', 'unsupervised domain adaptation', 'recognition'], 'Method': ['Adversarial learning methods', 'adversarial approaches', 'Adversarial Discriminative Domain Adaptation', 'GAN', 'generative approaches', 'discriminative approaches'], 'Material': [], 'Metric': []}","{'Task': ['unsupervised domain adaptation', 'improving recognition', 'handling larger domain shifts'],
 'Method': ['adversarial learning methods', 'several adversarial approaches', 'prior generative approaches', 'prior discriminative approaches', 'imposing tied weights', 'not exploiting a GAN-based loss'],
 'Material': [None],
 'Metric': ['generalization performance']}","task: unsupervised domain adaptation, recognition, generalization performance
method: adversarial learning methods, adversarial approaches to unsupervised domain adaptation, generative approaches, discriminative approaches, GAN-based loss
material: deep networks
metric: domain shift, dataset bias, difference between training and test domain distributions"
38cc89399dd6f5aaab1654f27ab3c9eeade12a36,"document : Exploiting temporal information for 3D human pose estimation In this work , we address the problem of 3D human pose estimation from a sequence of 2D human poses . Although the recent success of deep networks has led many state - of - the - art methods for 3D pose estimation to train deep networks end - to - end to predict from images directly , the top - performing approaches have shown the effectiveness of dividing the task of 3D pose estimation into two steps : using a state - of - the - art 2D pose estimator to estimate the 2D pose from images and then mapping them into 3D space . They also showed that a low - dimensional representation like 2D locations of a set of joints can be discriminative enough to estimate 3D pose with high accuracy . However , estimation of 3D pose for individual frames leads to temporally incoherent estimates due to independent error in each frame causing jitter .",5,"['Task', 'Method', 'Material', 'Metric']","document : Exploiting temporal information for 3D human pose estimation In this work , we address the problem of 3D human pose estimation from a sequence of 2D human poses . Although the recent success of deep networks has led many state - of - the - art methods for 3D pose estimation to train deep networks end - to - end to predict from images directly , the top - performing approaches have shown the effectiveness of dividing the task of 3D pose estimation into two steps : using a state - of - the - art 2D pose estimator to estimate the 2D pose from images and then mapping them into 3D space . They also showed that a low - dimensional representation like 2D locations of a set of joints can be discriminative enough to estimate 3D pose with high accuracy . However , estimation of 3D pose for individual frames leads to temporally incoherent estimates due to independent error in each frame causing jitter .","{'Task': ['3D human pose estimation', '3D pose'], 'Method': ['low - dimensional representation', 'deep networks', '2D pose estimator'], 'Material': [], 'Metric': ['accuracy', 'error']}","{'Task': ['3D human pose estimation', 'dividing the task of 3D pose estimation into two steps'],
 'Method': ['using a state-of-the-art 2D pose estimator', 'mapping 2D poses into 3D space'],
 'Material': ['sequence of 2D human poses', 'images', 'low-dimensional representation', '2D locations of a set of joints'],
 'Metric': ['high accuracy']}","Task:
- 3D human pose estimation
- Estimation of 3D pose for individual frames

Method:
- Training deep networks end-to-end to predict 3D pose from images directly
- Dividing the task of 3D pose estimation into two steps: using a state-of-the-art 2D pose estimator to estimate 2D pose from images and then mapping them into 3D space

Material:
- Sequence of 2D human poses
- Images
- State-of-the-art 2D pose estimator
- Low-dimensional representation (2D locations of a set of joints)

Metric:
- Accuracy (of 3D pose estimation)
- Temporal coherence (of 3D pose estimates)"
38e2f851b705faa0d0a698ed9885bd6834440073,"Probabilistic Model - Agnostic Meta - Learning section : Abstract Meta - learning for few - shot learning entails acquiring a prior over previous tasks and experiences , such that new tasks be learned from small amounts of data . However , a critical challenge in few - shot learning is task ambiguity : even when a powerful prior can be meta - learned from a large number of prior tasks , a small dataset for a new task can simply be too ambiguous to acquire a single model ( e.g. , a classifier ) for that task that is accurate . In this paper , we propose a probabilistic meta - learning algorithm that can sample models for a new task from a model distribution .",5,"['Task', 'Method', 'Material', 'Metric']","Probabilistic Model - Agnostic Meta - Learning section : Abstract Meta - learning for few - shot learning entails acquiring a prior over previous tasks and experiences , such that new tasks be learned from small amounts of data . However , a critical challenge in few - shot learning is task ambiguity : even when a powerful prior can be meta - learned from a large number of prior tasks , a small dataset for a new task can simply be too ambiguous to acquire a single model ( e.g. , a classifier ) for that task that is accurate . In this paper , we propose a probabilistic meta - learning algorithm that can sample models for a new task from a model distribution .","{'Task': ['task ambiguity', 'few - shot learning'], 'Method': ['classifier', 'probabilistic meta - learning algorithm', 'Meta - learning', 'Probabilistic Model - Agnostic Meta - Learning'], 'Material': [], 'Metric': []}","{'Task': ['few-shot learning', 'new task'], 'Method': ['meta-learning', 'probabilistic meta-learning', 'acquiring a prior', 'sampling models'], 'Material': ['previous tasks and experiences', 'small datasets'], 'Metric': ['accuracy']}","task:
- name: Few-shot learning
- name: Meta learning for few-shot learning
- name: Acquiring a prior over previous tasks and experiences
- name: Learning new tasks from small amounts of data
method:
- name: Probabilistic meta learning
- name: Sampling models for a new task from a model distribution
material: []
metric:
- name: Task ambiguity
- name: Accuracy of a model for a new task
- name: Size of a dataset for a new task"
3aa21de1a7c97e0458e10ed5730ce160bb436caa,"document : Pixel2Mesh : Generating 3D Mesh Models from Single RGB Images We propose an end - to - end deep learning architecture that produces a 3D shape in triangular mesh from a single color image . Limited by the nature of deep neural network , previous methods usually represent a 3D shape in volume or point cloud , and it is non - trivial to convert them to the more ready - to - use mesh model . Unlike the existing methods , our network represents 3D mesh in a graph - based convolutional neural network and produces correct geometry by progressively deforming an ellipsoid , leveraging perceptual features extracted from the input image . We adopt a coarse - to - fine strategy to make the whole deformation procedure stable , and define various of mesh related losses to capture properties of different levels to guarantee visually appealing and physically accurate 3D geometry .",5,"['Task', 'Method', 'Material', 'Metric']","document : Pixel2Mesh : Generating 3D Mesh Models from Single RGB Images We propose an end - to - end deep learning architecture that produces a 3D shape in triangular mesh from a single color image . Limited by the nature of deep neural network , previous methods usually represent a 3D shape in volume or point cloud , and it is non - trivial to convert them to the more ready - to - use mesh model . Unlike the existing methods , our network represents 3D mesh in a graph - based convolutional neural network and produces correct geometry by progressively deforming an ellipsoid , leveraging perceptual features extracted from the input image . We adopt a coarse - to - fine strategy to make the whole deformation procedure stable , and define various of mesh related losses to capture properties of different levels to guarantee visually appealing and physically accurate 3D geometry .","{'Task': [], 'Method': ['Pixel2Mesh', '3D Mesh Models', 'coarse - to - fine strategy', 'graph - based convolutional neural network', 'end deep learning architecture', '3D mesh', 'mesh model', 'deep neural network', 'deformation procedure'], 'Material': ['RGB Images'], 'Metric': []}","{'Task': ['Generating 3D Mesh Models', 'Producing a 3D shape'], 'Method': ['End-to-end deep learning architecture', 'Representing 3D mesh in a graph-based convolutional neural network', 'Progressively deforming an ellipsoid', 'Defining various mesh related losses'], 'Material': [], 'Metric': ['Visually appealing', 'Physically accurate']}","task: Generating 3D Mesh Models from Single RGB Images
method:
- Proposing an end-to-end deep learning architecture
- Representing 3D mesh in a graph-based convolutional neural network
- Progressively deforming an ellipsoid
- Defining various mesh related losses
material: N/A
metric:
- Visually appealing 3D geometry
- Physically accurate 3D geometry
- Stable deformation procedure"
3acc07f7f8951617276cf99483ed02aeb0a6eeac,"document : Curriculum Domain Adaptation for Semantic Segmentation of Urban Scenes During the last half decade , convolutional neural networks ( CNNs ) have triumphed over semantic segmentation , which is a core task of various emerging industrial applications such as autonomous driving and medical imaging . However , to train CNNs requires a huge amount of data , which is difficult to collect and laborious to annotate . Recent advances in computer graphics make it possible to train CNN models on photo - realistic synthetic data with computer - generated annotations . Despite this , the domain mismatch between the real images and the synthetic data significantly decreases the models ’ performance .",5,"['Task', 'Method', 'Material', 'Metric']","document : Curriculum Domain Adaptation for Semantic Segmentation of Urban Scenes During the last half decade , convolutional neural networks ( CNNs ) have triumphed over semantic segmentation , which is a core task of various emerging industrial applications such as autonomous driving and medical imaging . However , to train CNNs requires a huge amount of data , which is difficult to collect and laborious to annotate . Recent advances in computer graphics make it possible to train CNN models on photo - realistic synthetic data with computer - generated annotations . Despite this , the domain mismatch between the real images and the synthetic data significantly decreases the models ’ performance .","{'Task': ['semantic segmentation', 'autonomous driving', 'medical imaging', 'computer graphics', 'industrial applications', 'Semantic Segmentation of Urban Scenes'], 'Method': ['CNN', 'convolutional neural networks', 'CNNs', 'Curriculum Domain Adaptation'], 'Material': [], 'Metric': []}","{'Task': ['semantic segmentation', 'core task of various emerging industrial applications such as autonomous driving and medical imaging'],
 'Method': ['convolutional neural networks (CNNs)', 'training CNN models'],
 'Material': ['real images', 'photo-realistic synthetic data'],
 'Metric': ['models ’ performance']}","task: [""semantic segmentation"", ""autonomous driving"", ""medical imaging""]
method: [""convolutional neural networks (CNNs)"", ""training CNN models on photo-realistic synthetic data""]
material: [""huge amount of data"", ""real images"", ""synthetic data"", ""computer-generated annotations""]
metric: [""models’ performance"", ""domain mismatch""]"
3ca3993b1f3536b15112f759067f62e999c5d38f,"BB8 : A Scalable , Accurate , Robust to Partial Occlusion Method for Predicting the 3D Poses of Challenging Objects without Using Depth section : Abstract We introduce a novel method for 3D object detection and pose estimation from color images only . We first use segmentation to detect the objects of interest in 2D even in presence of partial occlusions and cluttered background .",5,"['Task', 'Method', 'Material', 'Metric']","BB8 : A Scalable , Accurate , Robust to Partial Occlusion Method for Predicting the 3D Poses of Challenging Objects without Using Depth section : Abstract We introduce a novel method for 3D object detection and pose estimation from color images only . We first use segmentation to detect the objects of interest in 2D even in presence of partial occlusions and cluttered background .","{'Task': ['3D object detection', 'objects of interest in 2D even', 'Predicting the 3D Poses of Challenging Objects', 'pose estimation'], 'Method': ['segmentation', 'Partial Occlusion Method', 'BB8'], 'Material': [], 'Metric': []}","{'Task': ['3D object detection', 'pose estimation'], 'Method': ['BB8', 'segmentation'], 'Material': ['color images'], 'Metric': ['scalable', 'accurate', 'robust to partial occlusion']}","task: 3D object detection and pose estimation
method:
- Novel method for 3D object detection and pose estimation from color images only
- Segmentation for object detection in 2D
material: Color images
metric:
- Scalability
- Accuracy
- Robustness to partial occlusion"
