context,question,answer,input_data,raw_zs_free_form_result,zs_free_form_result,raw_zs_bolding_result,zs_bolding_result,raw_zs_italicizing_result,zs_italicizing_result,raw_zs_brackets_result,zs_brackets_result,raw_zs_parenthesis_result,zs_parenthesis_result,raw_zs_placeholder_result,zs_placeholder_result,raw_zs_quoting_result,zs_quoting_result
enchanted-wreath,"the walk took some time , for it was very dark , and her shoes often stuck in the mud , but she was brave as well as beautiful and never thought of turning back merely because the path was both difficult and unpleasant . at last , with her dress torn by brambles that she could not see , and her fact scratched by the twigs on the trees , she reached the spot where she and her father had been cutting in the morning , and found the axe in the place he had left it . to her surprise , three little doves were sitting on the handle , all of them looking very sad .",very sad .,how did the three little doves look when the man's daughter saw them on the axe ?,GEM-FairytaleQA-test-849,how did the three little doves look when the man's daughter saw them on the axe ?,"[""how did the three little doves look when the man's daughter saw them on the axe ?""]",local,character,explicit,"Content: the walk took some time , for it was very dark , and her shoes often stuck in the mud , but she was brave as well as beautiful and never thought of turning back merely because the path was both difficult and unpleasant . at last , with her dress torn by brambles that she could not see , and her fact scratched by the twigs on the trees , she reached the spot where she and her father had been cutting in the morning , and found the axe in the place he had left it . to her surprise , three little doves were sitting on the handle , all of them looking very sad .

Question: how did the three little doves look when the man's daughter saw them on the axe ?",<ANSWER> The three little doves looked sad when the man's daughter saw them on the axe. </ANSWER>,T,*The three little doves looked very sad.*,,*The three little doves looked very sad.*,T,[[The three little doves looked very sad.]],T,((The three little doves looked very sad when the man's daughter saw them on the axe.)),T,So the answer is: the three little doves looked very sad.,t,"""""three little doves were sitting on the handle, all of them looking very sad.""""",
three-princesses-in-whiteland,"the king did as the north wind told him . he stationed himself on the steps ; and when the north wind came roaring and rushing up , and laid hold of the castle walls till they fairly shook , the prince came out to see what it was all about . but that very moment the king seized him by the collar , and threw him out , and the north wind took him and carried him off . when he had borne him away , the king went into the castle . at first the queen did not recognize him , for he had grown thin and pale because he had wandered so long in his great distress ; but when he showed her the ring , she grew glad at heart , and then they had a wedding which was such a wedding that the news of it spread far and wide .",come roaring up as though he were going to tear down the whole castle .,what did the north wind offer to do when the king stands on the steps beside the door ?,GEM-FairytaleQA-test-743,what did the north wind offer to do when the king stands on the steps beside the door ?,['what did the north wind offer to do when the king stands on the steps beside the door ?'],local,action,explicit,"Content: the king did as the north wind told him . he stationed himself on the steps ; and when the north wind came roaring and rushing up , and laid hold of the castle walls till they fairly shook , the prince came out to see what it was all about . but that very moment the king seized him by the collar , and threw him out , and the north wind took him and carried him off . when he had borne him away , the king went into the castle . at first the queen did not recognize him , for he had grown thin and pale because he had wandered so long in his great distress ; but when he showed her the ring , she grew glad at heart , and then they had a wedding which was such a wedding that the news of it spread far and wide .

Question: what did the north wind offer to do when the king stands on the steps beside the door ?","<ANSWER> The north wind did not offer to do anything when the king stands on the steps beside the door. Instead, it came roaring and rushing up, laid hold of the castle walls, and carried off the prince when he came out to see what was happening. </ANSWER>",T,"*The north wind did not offer to do anything when the king stands on the steps beside the door. It came roaring and rushing up, laid hold of the castle walls, and carried off the prince when he came out to see what it was all about.",,*The north wind offered to take the prince away when the king stood on the steps beside the door.,,[[The north wind did not offer to do anything when the king stands on the steps beside the door. The north wind came and took the prince away when the king threw him out.]],T,((The north wind did not offer to do anything when the king stands on the steps beside the door. The north wind came and took the prince away when the king threw him out.)),T,"So the answer is: The north wind did not offer to do anything when the king stands on the steps beside the door. Instead, the north wind came roaring and rushing up, laid hold of the castle walls, and carried off the prince when he came out to see what it was all about.",T,"""""The north wind offered no action or promise when the king stands on the steps beside the door. The north wind only came roaring and rushing up, laid hold of the castle walls, and carried off the prince after the king threw him out.""""""",
happy-hunter-skillful-fisher,"when the sea king had finished speaking he turned to his two daughters and bade them bring him the two tide - jewels of the sea . the two princesses bowed low , rose and glided out of the hall . in a few minutes they returned , each one carrying in her hands a flashing gem which filled the room with light . as the happy hunter looked at them he wondered what they could be . the sea king took them from his daughters and said to his guest : "" these two valuable talismans we have inherited from our ancestors from time immemorial . we now give them to you as a parting gift in token of our great affection for you . these two gems are called the nanjiu and the kanjiu . """,two tide - jewels of the sea .,what did ryn jin's two daughters bring the happy hunter ?,GEM-FairytaleQA-test-957,what did ryn jin's two daughters bring the happy hunter ?,"[""what did ryn jin's two daughters bring the happy hunter ?""]",local,action,explicit,"Content: when the sea king had finished speaking he turned to his two daughters and bade them bring him the two tide - jewels of the sea . the two princesses bowed low , rose and glided out of the hall . in a few minutes they returned , each one carrying in her hands a flashing gem which filled the room with light . as the happy hunter looked at them he wondered what they could be . the sea king took them from his daughters and said to his guest : "" these two valuable talismans we have inherited from our ancestors from time immemorial . we now give them to you as a parting gift in token of our great affection for you . these two gems are called the nanjiu and the kanjiu . ""

Question: what did ryn jin's two daughters bring the happy hunter ?","<ANSWER> The two daughters of the Sea King brought the happy hunter the nanjiu and the kanjiu, which were two valuable talismans.</ANSWER>",T,*The two daughters brought the happy hunter the nanjiu and the kanjiu gems.*,,"*The two daughters brought the happy hunter the nanjiu and the kanjiu, two valuable talismans from the sea king.*",T,[[The two daughters brought the happy hunter the nanjiu and the kanjiu gems.]],T,((The two daughters brought the happy hunter the nanjiu and the kanjiu gems.)),T,"So the answer is: the two tide-jewels of the sea, named nanjiu and kanjiu, brought by Ryn Jin's two daughters to the happy hunter as a parting gift.",t,"""""The two daughters brought the happy hunter the nanjiu and the kanjiu, two valuable talismans from the sea king.""""""",
the-sea-king-gift,"both rose . the summer night was as dark as if it had been october , the weather - cock creaked , and the storm was raging in every direction . as they went out the sea lay around them as white as now , and the spray was dashing right over the fisher - hut . in all his life matte had never remembered such a night . to launch the boat and put to sea to rescue the net was a thing not to be thought of . the fisherman and his wife stood aghast on the doorstep , holding on fast by the doorpost , while the foam splashed over their faces . ' did i not tell thee that there is no luck in sunday fishing ? ' said matte sulkily ; and his wife was so frightened that she never even once thought of ahti 's cows . as there was nothing to be done , they went in . their eyes were heavy for lack of slumber , and they slept as soundly as if there had not been such a thing as an angry sea roaring furiously around their lonely dwelling . when they awoke , the sun was high in the heavens , the tempest had cased , and only the swell of the sea rose in silvery heavings against the red rock .",the storm was strong .,why didn't matte want to get the herring-net ?,GEM-FairytaleQA-test-491,why didn't matte want to get the herring-net ?,"[""why didn't matte want to get the herring-net ?""]",local,causal relationship,explicit,"Content: both rose . the summer night was as dark as if it had been october , the weather - cock creaked , and the storm was raging in every direction . as they went out the sea lay around them as white as now , and the spray was dashing right over the fisher - hut . in all his life matte had never remembered such a night . to launch the boat and put to sea to rescue the net was a thing not to be thought of . the fisherman and his wife stood aghast on the doorstep , holding on fast by the doorpost , while the foam splashed over their faces . ' did i not tell thee that there is no luck in sunday fishing ? ' said matte sulkily ; and his wife was so frightened that she never even once thought of ahti 's cows . as there was nothing to be done , they went in . their eyes were heavy for lack of slumber , and they slept as soundly as if there had not been such a thing as an angry sea roaring furiously around their lonely dwelling . when they awoke , the sun was high in the heavens , the tempest had cased , and only the swell of the sea rose in silvery heavings against the red rock .

Question: why didn't matte want to get the herring-net ?","<ANSWER> The storm was too intense for Matte to consider launching the boat and putting to sea to rescue the herring-net.
</ANSWER>",T,***The storm was raging in every direction and it was not safe to launch the boat and put to sea to rescue the net.***,*,*The storm was too intense for Matte to consider launching the boat and putting to sea to rescue the herring-net.,,"[[The storm was raging in every direction and the sea lay around them as white as now with spray dashing over the fisher-hut. Matte had never remembered such a night, and it was not safe to launch the boat and put to sea to rescue the net. Therefore, he didn't want to get the herring-net.]]",T,((The storm was too intense to launch the boat and retrieve the herring-net.)),T,"The answer is: the storm was too intense to launch the boat and retrieve the herring-net.

So the answer is: the storm.",t,"""""The tempest was raging in every direction, the sea lay around them as white as now, and the spray was dashing right over the fisher-hut. It was not a night to be thought of for launching the boat and putting to sea to rescue the net."""" - Matte, from the text.",
the-enchanted-deer,"' that is a pity , ' returned the young man politely , but in his heart he rejoiced , for he wished to be alone . leaving the house , he entered a grove of trees which stood behind , and took the box from his pocket . he raised the lid , and out flew the three little birds . ' good master , what shall we do for thee ? ' asked they , and he answered , ' bring me the finest horse that ever was seen , and the grandest dress , and glass shoes . ' ' they are here , master , ' said the birds , and so they were , and never had the young man seen anything so splendid . mounting the horse he rode into the ground where the horses were assembling for the great race , and took his place among them . many good beasts were there which had won many races , but the horse of the fisher 's son left them all behind , and he was first at the winning post . the king 's daughter waited for him in vain to claim his prize , for he went back to the wood , and got off his horse , and put on his old clothes , and bade the box place some gold in his pockets . after that he went back to the weaver 's house , and told him that the gold had been given him by the man who had won the race , and that the weaver might have it for his kindness to him . now as nobody had appeared to demand the hand of the princess , the king ordered another race to be run , and the fisher 's son rode into the field still more splendidly dressed than he was before , and easily distanced everybody else . but again he left the prize unclaimed , and so it happened on the third day , when it seemed as if all the people in the kingdom were gathered to see the race , for they were filled with curiosity to know who the winner could be . ",he wanted to win the horse - race .,why did ian need the finest horse ?,GEM-FairytaleQA-test-820,why did ian need the finest horse ?,['why did ian need the finest horse ?'],summary,causal relationship,implicit,"Content: ' that is a pity , ' returned the young man politely , but in his heart he rejoiced , for he wished to be alone . leaving the house , he entered a grove of trees which stood behind , and took the box from his pocket . he raised the lid , and out flew the three little birds . ' good master , what shall we do for thee ? ' asked they , and he answered , ' bring me the finest horse that ever was seen , and the grandest dress , and glass shoes . ' ' they are here , master , ' said the birds , and so they were , and never had the young man seen anything so splendid . mounting the horse he rode into the ground where the horses were assembling for the great race , and took his place among them . many good beasts were there which had won many races , but the horse of the fisher 's son left them all behind , and he was first at the winning post . the king 's daughter waited for him in vain to claim his prize , for he went back to the wood , and got off his horse , and put on his old clothes , and bade the box place some gold in his pockets . after that he went back to the weaver 's house , and told him that the gold had been given him by the man who had won the race , and that the weaver might have it for his kindness to him . now as nobody had appeared to demand the hand of the princess , the king ordered another race to be run , and the fisher 's son rode into the field still more splendidly dressed than he was before , and easily distanced everybody else . but again he left the prize unclaimed , and so it happened on the third day , when it seemed as if all the people in the kingdom were gathered to see the race , for they were filled with curiosity to know who the winner could be . 

Question: why did ian need the finest horse ?","<ANSWER> Ian needed the finest horse to win the race and claim the prize, which was the hand of the king's daughter. </ANSWER>",I,*Ian needed the finest horse to win the race and claim the prize from the king's daughter.,,*Ian needed the finest horse to win the race and claim the prize from the king's daughter.,,"[[The young man, Ian, needed the finest horse to win the race and claim the prize from the king's daughter.]]",T,((Ian needed the finest horse to win the race and claim the prize from the king's daughter.)),I,So the answer is: Ian needed the finest horse to participate and win the race.,I,"""""Ian needed the finest horse to win the race and claim the prize from the king's daughter.""""",
the-enchanted-deer,"so the gallows was built upon a high platform , and the fisher 's son mounted the steps up to it , and turned at the top to make the speech that was expected from every doomed man , innocent or guilt . as he spoke he happened to raise his arm , and the king 's daughter , who was there at her father 's side , saw the name which she had written under it . with a shriek she sprang from her seat , and the eyes of the spectators were turned towards her . ' stop ! stop ! ' she cried , hardly knowing what she said . ' if that man is hanged there is not a soul in the kingdom but shall die also . ' and running up to where the fisher 's son was standing , she took him by the hand , saying , ' father , this is no robber or murderer , but the victor in the three races , and he loosed the spells that were laid upon me . '",the king 's daughter saw the name which she had written under it .,how did the princess recognize ian ?,GEM-FairytaleQA-test-823,how did the princess recognize ian ?,['how did the princess recognize ian ?'],local,action,explicit,"Content: so the gallows was built upon a high platform , and the fisher 's son mounted the steps up to it , and turned at the top to make the speech that was expected from every doomed man , innocent or guilt . as he spoke he happened to raise his arm , and the king 's daughter , who was there at her father 's side , saw the name which she had written under it . with a shriek she sprang from her seat , and the eyes of the spectators were turned towards her . ' stop ! stop ! ' she cried , hardly knowing what she said . ' if that man is hanged there is not a soul in the kingdom but shall die also . ' and running up to where the fisher 's son was standing , she took him by the hand , saying , ' father , this is no robber or murderer , but the victor in the three races , and he loosed the spells that were laid upon me . '

Question: how did the princess recognize ian ?",<ANSWER> The princess recognized Ian by seeing the name she had written under his arm. </ANSWER>,T,*The princess recognized Ian by seeing the name she had written under his arm.,,*The princess recognized Ian by seeing the name she had written under his arm.,,[[The princess recognized Ian by seeing the name she had written under his arm.]],T,((The princess recognized Ian by seeing the name she had written under his arm.)),T,So the answer is: she recognized Ian by seeing the name she had written under his arm.,s,"""""The princess recognized Ian by seeing the name she had written under his arm.""""",
the-dwarfie-stone,""" for whom hast thou purchased that ? "" he asked , hoping to hear that it was intended for him . "" tis a christmas gift for thy brother paul , "" answered his mother , and she would have gone on to tell him how deadly a thing it was , had he given her time to speak . but her words fanned his fury into madness , for it seemed to him that this hated brother of his was claiming everything . "" everything is for paul ! i am sick of his very name , "" he cried . "" by my troth , he shall not have this ! "" and he snatched the vest from the table . it was in vain that his mother and his aunt threw themselves at his feet , begging him to lay it down , and warning him that there was not a thread in it which was not poisoned . he paid no heed to their words , but rushed from the room , and , drawing it on , ran downstairs with a reckless laugh , to show the lady morna how fine he was .",snatch the vest from the table .,what will harold do after his mother's words anger him ?,GEM-FairytaleQA-test-266,what will harold do after his mother's words anger him ?,"[""what will harold do after his mother's words anger him ?""]",local,prediction,explicit,"Content: "" for whom hast thou purchased that ? "" he asked , hoping to hear that it was intended for him . "" tis a christmas gift for thy brother paul , "" answered his mother , and she would have gone on to tell him how deadly a thing it was , had he given her time to speak . but her words fanned his fury into madness , for it seemed to him that this hated brother of his was claiming everything . "" everything is for paul ! i am sick of his very name , "" he cried . "" by my troth , he shall not have this ! "" and he snatched the vest from the table . it was in vain that his mother and his aunt threw themselves at his feet , begging him to lay it down , and warning him that there was not a thread in it which was not poisoned . he paid no heed to their words , but rushed from the room , and , drawing it on , ran downstairs with a reckless laugh , to show the lady morna how fine he was .

Question: what will harold do after his mother's words anger him ?","<ANSWER> Harold snatches the vest from the table and rushes downstairs to show it to Lady Morna, disregarding his mother and aunt's warnings that the vest is poisoned. </ANSWER>",H,"*Harold snatches the vest from the table, ignores his mother and aunt's pleas and warnings, and rushes from the room to show the lady Morna how fine he is.*",,"*Harold snatches the vest from the table, ignores his mother and aunt's pleas and warnings, and rushes from the room to show the lady Morna how fine he is.*",H,"[[Harold snatches the vest from the table and rushes from the room to show it to Lady Morna, disregarding his mother and aunt's warnings that the vest is poisoned.]]",H,"((Harold snatches the vest from the table and rushes downstairs to show Lady Morna how fine he is, disregarding his mother and aunt's warnings that the vest is poisoned.))",H,"Harold snatches the vest from the table and rushes downstairs to show Lady Morna how fine he is, disregarding his mother and aunt's warnings that the vest is poisoned.

So the answer is: Harold runs downstairs to show Lady Morna the vest.",H,"""""He rushed from the room, and, drawing [the vest] on, ran downstairs with a reckless laugh, to show the lady Morna how fine he was.""""""",
the-sea-king-gift,"matte did not understand . he had never read kalevala and knew nothing of the sea gods of old , but the students proceeded to explain to him . ' ahti , ' said they , ' is a mighty king who lives in his dominion of ahtola , and has a rock at the bottom of the sea , and possesses besides a treasury of good things . he rules over all fish and animals of the deep ; he has the finest cows and the swiftest horses that ever chewed grass at the bottom of the ocean . he who stands well with ahti is soon a rich man , but one must beware in dealing with him , for he is very changeful and touchy . even a little stone thrown into the water might offend him , and then as he takes back his gift , he stirs up the sea into a storm and drags the sailors down into the depths . ahti owns also the fairest maidens , who bear the train of his queen wellamos , and at the sound of music they comb their long , flowing locks , which glisten in the water . ' ' oh ! ' cried matte , ' have your worships really seen all that ? ' ' we have as good as seen it , ' said the students . ' it is all printed in a book , and everything printed is true . ' ' i 'm not so sure of that , ' said matte , as he shook his head . but the herring were now ready , and the students ate enough for six , and gave prince some cold meat which they happened to have in the boat . prince sat on his hind legs with delight and mewed like a pussy cat . when all was finished , the students handed matte a shining silver coin , and allowed him to fill his pipe with a special kind of tobacco . they then thanked him for his kind hospitality and went on their journey , much regretted by prince , who sat with a woeful expression and whined on the shore as long as he could see a flip of the boat 's white sail in the distance . maie had never uttered a word , but thought the more . she had good ears , and had laid to heart the story about ahti . ' how delightful , ' thought she to herself , ' to possess a fairy cow ! how delicious every morning and evening to draw milk from it , and yet have no trouble about the feeding , and to keep a shelf near the window for dishes of milk and junkets ! but this will never be my luck . ' ",she heard about the fairy cow from the young men .,why did maie want to possess a fairy cow ?,GEM-FairytaleQA-test-476,why did maie want to possess a fairy cow ?,['why did maie want to possess a fairy cow ?'],summary,causal relationship,implicit,"Content: matte did not understand . he had never read kalevala and knew nothing of the sea gods of old , but the students proceeded to explain to him . ' ahti , ' said they , ' is a mighty king who lives in his dominion of ahtola , and has a rock at the bottom of the sea , and possesses besides a treasury of good things . he rules over all fish and animals of the deep ; he has the finest cows and the swiftest horses that ever chewed grass at the bottom of the ocean . he who stands well with ahti is soon a rich man , but one must beware in dealing with him , for he is very changeful and touchy . even a little stone thrown into the water might offend him , and then as he takes back his gift , he stirs up the sea into a storm and drags the sailors down into the depths . ahti owns also the fairest maidens , who bear the train of his queen wellamos , and at the sound of music they comb their long , flowing locks , which glisten in the water . ' ' oh ! ' cried matte , ' have your worships really seen all that ? ' ' we have as good as seen it , ' said the students . ' it is all printed in a book , and everything printed is true . ' ' i 'm not so sure of that , ' said matte , as he shook his head . but the herring were now ready , and the students ate enough for six , and gave prince some cold meat which they happened to have in the boat . prince sat on his hind legs with delight and mewed like a pussy cat . when all was finished , the students handed matte a shining silver coin , and allowed him to fill his pipe with a special kind of tobacco . they then thanked him for his kind hospitality and went on their journey , much regretted by prince , who sat with a woeful expression and whined on the shore as long as he could see a flip of the boat 's white sail in the distance . maie had never uttered a word , but thought the more . she had good ears , and had laid to heart the story about ahti . ' how delightful , ' thought she to herself , ' to possess a fairy cow ! how delicious every morning and evening to draw milk from it , and yet have no trouble about the feeding , and to keep a shelf near the window for dishes of milk and junkets ! but this will never be my luck . ' 

Question: why did maie want to possess a fairy cow ?","<ANSWER> Maie wanted to possess a fairy cow because she thought it would be delightful to have a cow that produced milk without any trouble and could keep dishes of milk and junkets near the window.
</ANSWER>",M,"*Maie wanted to possess a fairy cow for the delight of drawing milk from it every morning and evening without any trouble, and keeping a shelf near the window for dishes of milk and junkets.",,*Maie wanted to possess a fairy cow because she thought it would be delightful to have a cow that produced milk without any trouble and could keep dishes of milk and junkets near the window.,,[[Maie wanted a fairy cow for the delight of having a constant source of milk without the trouble of feeding it.]],M,Maie wanted to possess a fairy cow ((for the delight of having a cow that produces milk without any trouble and keeping dishes of milk and junkets near the window))).,f,"Maie wanted to possess a fairy cow because she thought it would be delightful to have a cow that produces milk without any trouble and could keep dishes of milk and junkets near the window.

So the answer is: a fairy cow.",a,"""Maie wanted to possess a fairy cow for the delight of drawing milk from it every morning and evening, having no trouble with feeding, and keeping a shelf near the window for dishes of milk and junkets.""",
the-enchanted-deer,"on they went , on and on and one , till they reached a cottage which was thatched with heather . with a bound the deer sprang on the roof , and lay down where none could see her , but as she did so she called out , ' go in , fisher 's son , and eat and drink while you may . ' so he entered and found food and wine on the table , but no man , for the house belonged to some robbers , who were still away at their wicked business . after ian , the fisher 's son , had eaten all he wanted , he hid himself behind a great cask , and very soon he heard a noise , as of men coming through the heather , and the small twigs snapping under their feet . from his dark corner he could see into the room , and he counted four and twenty of them , all big , cross - looking men . ' some one has been eating our dinner , ' cried they , ' and there was hardly enough for ourselves . '",angry .,how did the robbers feel after they realized someone had been eating their dinner ?,GEM-FairytaleQA-test-783,how did the robbers feel after they realized someone had been eating their dinner ?,['how did the robbers feel after they realized someone had been eating their dinner ?'],local,feeling,implicit,"Content: on they went , on and on and one , till they reached a cottage which was thatched with heather . with a bound the deer sprang on the roof , and lay down where none could see her , but as she did so she called out , ' go in , fisher 's son , and eat and drink while you may . ' so he entered and found food and wine on the table , but no man , for the house belonged to some robbers , who were still away at their wicked business . after ian , the fisher 's son , had eaten all he wanted , he hid himself behind a great cask , and very soon he heard a noise , as of men coming through the heather , and the small twigs snapping under their feet . from his dark corner he could see into the room , and he counted four and twenty of them , all big , cross - looking men . ' some one has been eating our dinner , ' cried they , ' and there was hardly enough for ourselves . '

Question: how did the robbers feel after they realized someone had been eating their dinner ?",<ANSWER> The robbers felt angry and frustrated after they realized someone had been eating their dinner. </ANSWER>,T,*The robbers felt angry and frustrated after they realized someone had eaten their dinner.,,*The robbers felt angry and frustrated after they realized someone had eaten their dinner.,,[[The robbers felt angry and frustrated after realizing someone had eaten their dinner.]],T,((The robbers felt angry and frustrated after they realized someone had been eating their dinner.)),T,"The robbers felt angry and frustrated after they realized someone had been eating their dinner.

So the answer is: they felt angry.",t,"""'Some one has been eating our dinner,' cried they, 'and there was hardly enough for ourselves.'""

Triple quotes: """"""Some one has been eating our dinner,"""" cried they, """"and there was hardly enough for ourselves.""""""""",S
alleleiraugh-or-the-many-furred-creature,"now , the king had a daughter , who was just as beautiful as her dead mother , and had just such golden hair . one day when she had grown up , her father looked at her , and saw that she was exactly like her mother , so he said to his councillors , ' i will marry my daughter to one of you , and she shall be queen , for she is exactly like her dead mother , and when i die her husband shall be king . ' but when the princess heard of her father 's decision , she was not at all pleased , and said to him , ' before i do your bidding , i must have three dresses ; one as golden as the sun , one as silver as the moon , and one as shining as the stars . besides these , i want a cloak made of a thousand different kinds of skin ; every animal in your kingdom must give a bit of his skin to it . ' but she thought to herself , ' this will be quite impossible , and i shall not have to marry someone i do not care for . ' the king , however , was not to be turned from his purpose , and he commanded the most skilled maidens in his kingdom to weave the three dresses , one as golden as the sun , and one as silver as the moon , and one as shining as the stars ; and he gave orders to all his huntsmen to catch one of every kind of beast in the kingdom , and to get a bit of its skin to make the cloak of a thousand pieces of fur . at last , when all was ready , the king commanded the cloak to be brought to him , and he spread it out before the princess , and said , ' tomorrow shall be your wedding - day . ' when the princess saw that there was no more hope of changing her father 's resolution , she determined to flee away . in the night , when everyone else was sleeping , she got up and took three things from her treasures , a gold ring , a little gold spinning - wheel , and a gold reel ; she put the sun , moon , and star dresses in a nut - shell , drew on the cloak of many skins , and made her face and hands black with soot . then she commended herself to god , and went out and travelled the whole night till she came to a large forest . and as she was very much tired she sat down inside a hollow tree and fell asleep . ",she had no say in his decision .,why was the king's daughter not pleased with what her father told the councillors ?,GEM-FairytaleQA-test-108,why was the king's daughter not pleased with what her father told the councillors ?,"[""why was the king's daughter not pleased with what her father told the councillors ?""]",summary,causal relationship,implicit,"Content: now , the king had a daughter , who was just as beautiful as her dead mother , and had just such golden hair . one day when she had grown up , her father looked at her , and saw that she was exactly like her mother , so he said to his councillors , ' i will marry my daughter to one of you , and she shall be queen , for she is exactly like her dead mother , and when i die her husband shall be king . ' but when the princess heard of her father 's decision , she was not at all pleased , and said to him , ' before i do your bidding , i must have three dresses ; one as golden as the sun , one as silver as the moon , and one as shining as the stars . besides these , i want a cloak made of a thousand different kinds of skin ; every animal in your kingdom must give a bit of his skin to it . ' but she thought to herself , ' this will be quite impossible , and i shall not have to marry someone i do not care for . ' the king , however , was not to be turned from his purpose , and he commanded the most skilled maidens in his kingdom to weave the three dresses , one as golden as the sun , and one as silver as the moon , and one as shining as the stars ; and he gave orders to all his huntsmen to catch one of every kind of beast in the kingdom , and to get a bit of its skin to make the cloak of a thousand pieces of fur . at last , when all was ready , the king commanded the cloak to be brought to him , and he spread it out before the princess , and said , ' tomorrow shall be your wedding - day . ' when the princess saw that there was no more hope of changing her father 's resolution , she determined to flee away . in the night , when everyone else was sleeping , she got up and took three things from her treasures , a gold ring , a little gold spinning - wheel , and a gold reel ; she put the sun , moon , and star dresses in a nut - shell , drew on the cloak of many skins , and made her face and hands black with soot . then she commended herself to god , and went out and travelled the whole night till she came to a large forest . and as she was very much tired she sat down inside a hollow tree and fell asleep . 

Question: why was the king's daughter not pleased with what her father told the councillors ?","<ANSWER> The king's daughter was not pleased with what her father told the councillors because he intended to marry her to one of them against her will, and she wanted to avoid marrying someone she did not care for. She demanded three extravagant dresses and a cloak made of a thousand different kinds of skin as conditions for her compliance.
</ANSWER>",T,"*The king's daughter was not pleased with her father's decision to marry her to one of the councillors because she did not want to marry someone she did not choose herself. To delay the marriage, she demanded three extravagant dresses and a cloak made of a thousand different kinds of skin, which she knew would be impossible to obtain.*",,*The king's daughter was not pleased with what her father told the councillors because she wanted to avoid marrying someone she did not care for and sought to delay the wedding by demanding three extravagant dresses and a cloak made of a thousand different kinds of skin.,,"[[The king's daughter was not pleased with her father's decision to marry her to one of the councillors because she wanted to avoid marrying someone she did not care for. To delay the wedding, she demanded three extravagant dresses and a cloak made of a thousand different kinds of skin.]]",T,"The king's daughter was not pleased with her father's decision to marry her to one of the councillors because she wanted to avoid marrying someone she did not care for. ((She demanded three extravagant dresses and a cloak made of a thousand different kinds of skin as conditions for her marriage, knowing that it would be impossible for her father to fulfill these requests.))",S,"The king's daughter was not pleased with what her father told the councillors because he intended to marry her to one of them, making her the queen, and she did not want to marry someone she did not choose.

So the answer is: she did not want to be forced into an unwanted marriage.",s,"""""The king's daughter was not pleased with what her father told the councillors because she wanted to have three golden, silver, and star-shining dresses, as well as a cloak made of a thousand different kinds of animal skins, before she would agree to marry one of them.""""",
the-wee-bannock,"as for the poor little bannock , it thought that it would creep under a whin bush and lie there till morning , but it was so dark that it never saw that there was a fox 's hole there . so it fell down the fox 's hole , and the fox was very glad to see it , for he had had no food for two days . "" oh , welcome , welcome , "" he cried ; and he snapped it through the middle with his teeth , and that was the end of the poor wee bannock . and if a moral be wanted for this tale , here it is : that people should never be too uplifted or too cast down over anything , for all the good folk in the story thought that they were going to get the bannock , and , lo and behold ! the fox got it after all .",the fox ate the bannock .,what happened after the bannock fell into the fox's hole ?,GEM-FairytaleQA-test-49,what happened after the bannock fell into the fox's hole ?,"[""what happened after the bannock fell into the fox's hole ?""]",local,outcome resolution,implicit,"Content: as for the poor little bannock , it thought that it would creep under a whin bush and lie there till morning , but it was so dark that it never saw that there was a fox 's hole there . so it fell down the fox 's hole , and the fox was very glad to see it , for he had had no food for two days . "" oh , welcome , welcome , "" he cried ; and he snapped it through the middle with his teeth , and that was the end of the poor wee bannock . and if a moral be wanted for this tale , here it is : that people should never be too uplifted or too cast down over anything , for all the good folk in the story thought that they were going to get the bannock , and , lo and behold ! the fox got it after all .

Question: what happened after the bannock fell into the fox's hole ?","<ANSWER> The fox was glad to see the bannock fall into his hole and welcomed it. He snapped the bannock in half with his teeth, marking the end of the poor bannock. <\/ANSWER>",,"***The fox was glad to see the bannock fall into his hole and welcomed it. He snapped it through the middle with his teeth, and that was the end of the poor bannock.***",*,"*The fox was glad to see the bannock fall into his hole and welcomed it. He snapped it through the middle with his teeth, marking the end of the poor bannock.*",T,"[[The fox was glad to see the bannock fall into his hole and welcomed it. He snapped it through the middle with his teeth, and that was the end of the poor bannock.]]",T,"((The fox was glad to see the bannock fall into his hole and welcomed it. He snapped it through the middle with his teeth, and that was the end of the poor bannock.))",T,"The fox was glad to see the bannock and snapped it through the middle with his teeth, resulting in the end of the poor bannock.

So the answer is: the fox consumed the bannock.",t,"""""The fox was very glad to see the bannock and welcomed it with a cry. He snapped it through the middle with his teeth, and that was the end of the poor wee bannock.""""""",
